mprop_address_raw,mprop_address,standardized
"5699 C CENTER PK 620, GLENDALE, WI 53217","5699 N CENTERPARK WAY, APT 620, MILWAUKEE, WI 53217",TRUE
"5699 N CENTERPARK WA UNIT 4, GLENDALE, WI 53217","5699 N CENTERPARK WAY, UNIT 4, MILWAUKEE, WI 53217",TRUE
"5699 N SIEVERS PL, GLENDALE, WI 53209","5699 N SIEVERS PL, MILWAUKEE, WI 53209",TRUE
"57 GOLD RD, WAPPINGERS FALLS, NY 12590","57 GOLD RD, WAPPINGERS FALLS, NY 12590",TRUE
"57 PENNSYLVANIA AV, BROOKLYN, NY 11207","57 PENNSYLVANIA AVE, BROOKLYN, NY 11207",TRUE
"57 SALEM LA, EVANSTON, IL 60203","57 SALEM LN, EVANSTON, IL 60203",TRUE
"57 SENECA AV W, HAWTHORN WOODS, IL 60047","57 SENECA AVE W, HAWTHORN WOODS, IL 60047",TRUE
"5700 MOCKINGBIRD LA UNIT C40, GREENDALE, WI 53129","5700 MOCKINGBIRD LN, UNIT C40, GREENDALE, WI 53129",TRUE
"5700 N 70TH ST, MILWAUKEE, WI 53218","5700 N 70TH ST, MILWAUKEE, WI 53218",TRUE
"5700 N 87TH ST, MILWAUKEE, WI 53225","5700 N 87TH ST, MILWAUKEE, WI 53225",TRUE
"5700 S 121ST ST, HALES CORNERS, WI 53130","5700 S 121ST ST, HALES CORNERS, WI 53130",TRUE
"5700 W BROOKLYN PL, MILWAUKEE, WI 53216","5700 W BROOKLYN PL, MILWAUKEE, WI 53216",TRUE
"5700 W FOND DU LAC AV, MILWAUKEE, WI 53216","5700 W FOND DU LAC AVE, MILWAUKEE, WI 53216",TRUE
"5700 W NASH ST, MILWAUKEE, WI 53216","5700 W NASH ST, MILWAUKEE, WI 53216",TRUE
"5700 W WAHNER AV 105, BROWN DEER, WI 53223","5700 W WAHNER AVE, UNIT 105, MILWAUKEE, WI 53223",TRUE
"5701 UTICA RIDGE RD, DAVENPORT, IA 52807","5701 UTICA RIDGE RD, DAVENPORT, IA 52807",TRUE
"5701 W CRAWFORD AV, MILWAUKEE, WI 53220","5701 W CRAWFORD AVE, MILWAUKEE, WI 53220",TRUE
"5702 N 73RD ST, MILWAUKEE, WI 53218","5702 N 73RD ST, MILWAUKEE, WI 53218",TRUE
"5702 OAKDALE CT, GRAFTON, WI 53024","5702 OAKDALE CT, GRAFTON, WI 53024",TRUE
"5702 W VILLARD AV, MILWAUKEE, WI 53218","5702 W VILLARD AVE, MILWAUKEE, WI 53218",TRUE
"5703 COVE CR, MONONA, WI 53716","5703 COVE CIR, MONONA, WI 53716",TRUE
"5703 N 55TH PL, MILWAUKEE, WI 53218","5703 N 55TH PL, MILWAUKEE, WI 53218",TRUE
"5703 PRAIRIE ROSE LA, JOHNSBURG, IL 60051","5703 PRAIRIE ROSE LN, JOHNSBURG, IL 60051",TRUE
"5703 RED BUG LAKE RD UNIT 37, WINTER SPRINGS, FL 32708","5703 RED BUG LAKE RD, UNIT 37, WINTER SPRINGS, FL 32708",TRUE
"5704 N 40TH ST, MILWAUKEE, WI 53209","5704 N 40TH ST, MILWAUKEE, WI 53209",TRUE
"5704 N 93RD ST, MILWAUKEE, WI 53225","5704 N 93RD ST, MILWAUKEE, WI 53225",TRUE
"5705 HUB ST, LOS ANGELES, CA 90042","5705 HUB ST, LOS ANGELES, CA 90042",TRUE
"5706 65TH ST, MILWAUKEE, WI 53218","5706 N 65TH ST, MILWAUKEE, WI 53218",TRUE
"5706 W ROGERS ST, WEST ALLIS, WI 53219","5706 W ROGERS ST, MILWAUKEE, WI 53219",TRUE
"5706 WEST GREEN BROOK DR, MILWAUKEE, WI 53223","5706 W GREEN BROOK DR, MILWAUKEE, WI 53223",TRUE
"5707 N 72ND ST, MILWAUKEE, WI 53218","5707 N 72ND ST, MILWAUKEE, WI 53218",TRUE
"5707 W AUER AV, MILWAUKEE, WI 53216","5707 W AUER AVE, MILWAUKEE, WI 53216",TRUE
"5707 W NORTH AV, MILWAUKEE, WI 53208","5707 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"5707A N 38TH ST, MILWAUKEE, WI 53209","5707 A N 38TH ST, MILWAUKEE, WI 53209",TRUE
"5707A W NORTH AV, MILWAUKEE, WI 53212","5707 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"5709 N 41ST ST, MILWAUKEE, WI 53209","5709 N 41ST ST, MILWAUKEE, WI 53209",TRUE
"571 50TH ST 3R, BROOKLYN, NY 11220","571 50TH ST 3R, BROOKLYN, NY 11220",TRUE
"571 E ARBOR CR, OAK CREEK, WI 53154","571 E ARBOR CIR, OAK CREEK, WI 53154",TRUE
"571 SW 29 TERR, FORT LAUDERDALE, FL 33312","571 SW 29TH TER, FORT LAUDERDALE, FL 33312",TRUE
"5710 N 35TH ST, MILWAUKEE, WI 53209","5710 N 35TH ST, MILWAUKEE, WI 53209",TRUE
"5710 N 86TH PL, MILWAUKEE, WI 53225","5710 N 86TH PL, MILWAUKEE, WI 53225",TRUE
"5710 S 39TH ST, MILWAUKEE, WI 53221","5710 S 39TH ST, MILWAUKEE, WI 53221",TRUE
"5711 S 113TH ST, HALES CORNERS, WI 53130","5711 S 113TH ST, HALES CORNERS, WI 53130",TRUE
"5711 W FOUNTAIN AV, MILWAUKEE, WI 53223","5711 W FOUNTAIN AVE, MILWAUKEE, WI 53223",TRUE
"5712 N MEADOWS DR, RACINE, WI 53402","5712 MEADOWS DR N, CALEDONIA, WI 53402",TRUE
"5712 W RITA DR, MILWAUKEE, WI 53219","5712 W RITA DR, MILWAUKEE, WI 53219",TRUE
"5713 N 97TH ST, MILWAUKEE, WI 53225","5713 N 97TH ST, MILWAUKEE, WI 53225",TRUE
"5713 PILLORY, INDIANAPOLIS, IN 46254","5713 PILLORY WAY, INDIANAPOLIS, IN 46254",TRUE
"5713 VINEYARD RD, FITCHBURG, WI 53575","5713 VINEYARD RD, FITCHBURG, WI 53575",TRUE
"5714 N 43RD ST, MILWAUKEE, WI 53209","5714 N 43RD ST, MILWAUKEE, WI 53209",TRUE
"5715 N 55TH PL, MILWAUKEE, WI 53218","5715 N 55TH PL, MILWAUKEE, WI 53218",TRUE
"5715 W CUSTER AV, MILWAUKEE, WI 53218","5715 W CUSTER AVE, MILWAUKEE, WI 53218",TRUE
"5716 GLADSTONE LA, GREENDALE, WI 53129","5716 GLADSTONE LN, GREENDALE, WI 53129",TRUE
"5716 N 58TH ST, MILWAUKEE, WI 53218","5716 N 58TH ST, MILWAUKEE, WI 53218",TRUE
"5718 CAMBRIDGE LA UNIT 2, MT PLEASANT, WI 53406","5718 CAMBRIDGE LN, MOUNT PLEASANT, WI 53406",TRUE
"5718 DEANE AV, LOS ANGELES, WI 90043","5718 DEANE AVE, LOS ANGELES, CA 90043",TRUE
"5718 N 97TH ST, MILWAUKEE, WI 53225","5718 N 97TH ST, MILWAUKEE, WI 53225",TRUE
"5719 GLENWOOD DR, RACINE, WI 53406","5719 GLENWOOD DR, MOUNT PLEASANT, WI 53406",TRUE
"5719 N 75TH ST, MILWAUKEE, WI 53218","5719 N 75TH ST, MILWAUKEE, WI 53218",TRUE
"5719 N 96TH ST, MILWAUKEE, WI 53225","5719 N 96TH ST, MILWAUKEE, WI 53225",TRUE
"571E ARBOR CR, OAK CREEK, WI 53154","571 E ARBOR CIR, OAK CREEK, WI 53154",TRUE
"572 SYLVAN DR, CANTON, MI 48188","572 SYLVAN DR, CANTON, MI 48188",TRUE
"5720 PREMIER PARK DR, WEST PALM BEACH, FL 33407","5720 PREMIER PARK DR, WEST PALM BEACH, FL 33407",TRUE
"5720 S 26TH ST, MILWAUKEE, WI 53221","5720 S 26TH ST, MILWAUKEE, WI 53221",FALSE
"5720 S ELAINE AV, CUDAHY, WI 53110","5720 S ELAINE AVE, CUDAHY, WI 53110",TRUE
"5721 W RYAN RD, FRANKLIN, WI 53132","5721 W RYAN RD, FRANKLIN, WI 53132",TRUE
"5722 N 58TH ST, MILWAUKEE, WI 53218","5722 N 58TH ST, MILWAUKEE, WI 53218",TRUE
"5722 W NORTH AV 1B, MILWAUKEE, WI 53208","5722 W NORTH AVE 1B, MILWAUKEE, WI 53208",TRUE
"5722 W NORTH AV SUITE 1B, MILWAUKEE, WI 53208","5722 W NORTH AVE, STE 1B, MILWAUKEE, WI 53208",TRUE
"5722 W NORTH AV SUITE B, MILWAUKEE, WI 53208","5722 W NORTH AVE, STE B, MILWAUKEE, WI 53208",TRUE
"5722 W NORTH AV, MILWAUKEE, WI 53208","5722 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"5723 N MILWAUKEE RIVER PK, GLENDALE, WI 53209","5723 N MILWAUKEE RIVER PKWY, MILWAUKEE, WI 53209",TRUE
"5723 W VLIET ST, MILWAUKEE, WI 53208","5723 W VLIET ST, MILWAUKEE, WI 53208",TRUE
"5724 RICHWOOD LA, RACINE, WI 53402","5724 RICHWOOD LN, CALEDONIA, WI 53402",TRUE
"5724 W FOUNTAIN AV, MILWAUKEE, WI 53223","5724 W FOUNTAIN AVE, MILWAUKEE, WI 53223",TRUE
"5725 N 96TH ST, MILWAUKEE, WI 53225","5725 N 96TH ST, MILWAUKEE, WI 53225",TRUE
"5725 W ALLERTON AV, MILWAUKEE, WI 53220","5725 W ALLERTON AVE, MILWAUKEE, WI 53220",TRUE
"5728 W HAYES AV, WEST ALLIS, WI 53219","5728 W HAYES AVE, MILWAUKEE, WI 53219",TRUE
"5729 W PHILIP PL, MILWAUKEE, WI 53216","5729 W PHILIP PL, MILWAUKEE, WI 53216",TRUE
"573 PARK ST, GLIDDEN, WI 54527","573 PARK ST, GLIDDEN, WI 54527",TRUE
"5730 SPRIGGS MEADOW DR, WOODBRIDGE, VA 22193","5730 SPRIGGS MEADOW DR, WOODBRIDGE, VA 22193",TRUE
"5730 W PHILIP PL, MILWAUKEE, WI 53216","5730 W PHILIP PL, MILWAUKEE, WI 53216",TRUE
"5730 W VIENNA AV, MILWAUKEE, WI 53216","5730 W VIENNA AVE, MILWAUKEE, WI 53216",TRUE
"5731 N 76TH ST, MILWAUKEE, WI 53218","5731 N 76TH ST, MILWAUKEE, WI 53218",TRUE
"5731 ROGERS DR, HUNTINGTON BEACH, 92649","5731 ROGERS DR, HUNTINGTON BEACH, CA 92649",TRUE
"5731 ROGERS DR, HUNTINGTON BEACH, CA 92649","5731 ROGERS DR, HUNTINGTON BEACH, CA 92649",TRUE
"5733 N 60TH ST, MILWAUKEE, WI 53218","5733 N 60TH ST, MILWAUKEE, WI 53218",TRUE
"5733 W SHERIDAN ST UNIT 5A, CHICAGO, IL 60660","5733 W SHERIDAN ST UNIT 5A, CHICAGO, IL 60660",FALSE
"5734 MT VERNON WA, MT PLEASANT, WI 53406","5734 MT VERNON WAY, MOUNT PLEASANT, WI 53406",TRUE
"5734 N 75TH ST, MILWAUKEE, WI 53218","5734 N 75TH ST, MILWAUKEE, WI 53218",TRUE
"5735 S 42ND ST, GREENFIELD, WI 53221","5735 S 42ND ST, MILWAUKEE, WI 53221",TRUE
"5735 W THRUSTON AV, MILWAUKEE, WI 53218","5735 W THURSTON AVE, MILWAUKEE, WI 53218",TRUE
"5735 W THURSTON AV, MILWAUKEE, WI 53218","5735 W THURSTON AVE, MILWAUKEE, WI 53218",TRUE
"5736 N 97TH ST, MILWAUKEE, WI 53225","5736 N 97TH ST, MILWAUKEE, WI 53225",TRUE
"5736 THRUSH LA, MADISON, WI 53711","5736 THRUSH LN, MADISON, WI 53711",TRUE
"5737 N 33RD ST, MILWAUKEE, WI 53209","5737 N 33RD ST, MILWAUKEE, WI 53209",TRUE
"5737 N 80TH ST, MILWAUKEE, WI 53218","5737 N 80TH ST, MILWAUKEE, WI 53218",TRUE
"5737 W GREENBROOK DR, BROWN DEER, WI 53223","5737 W GREENBROOK DR, MILWAUKEE, WI 53223",TRUE
"574 FAWN GROVE CR, HERNANDO, MS 38632","574 FAWN GROVE CIR, HERNANDO, MS 38632",TRUE
"574 HARALSON DR SW, LILBURN, GA 30047","574 HARALSON DR SW, LILBURN, GA 30047",TRUE
"574 W ARTHUR AV, MILWAUKEE, WI 53207","574 W ARTHUR AVE, MILWAUKEE, WI 53207",TRUE
"5740 EVERWOOD CT, RICHMOND, CA 94806","5740 EVERWOOD CT, SAN PABLO, CA 94806",TRUE
"5742 N 75TH ST, MILWAUKEE, WI 53218","5742 N 75TH ST, MILWAUKEE, WI 53218",TRUE
"5742 S 41ST ST, GREENFIELD, WI 53221","5742 S 41ST ST, MILWAUKEE, WI 53221",TRUE
"5743 N 86TH PL, MILWAUKEE, WI 53225","5743 N 86TH PL, MILWAUKEE, WI 53225",TRUE
"5746 N 33RD ST, MILWAUKEE, WI 53209","5746 N 33RD ST, MILWAUKEE, WI 53209",TRUE
"5747 N 71ST ST, MILWAUKEE, WI 53218","5747 N 71ST ST, MILWAUKEE, WI 53218",TRUE
"575 BERGEN ST 1, BROOKLYN, NY 11238","575 BERGEN ST, APT 1, BROOKLYN, NY 11238",TRUE
"575 CHASERIDGE DR, MCDONOUGH, GA 30353","575 CHASERIDGE DR, MCDONOUGH, GA 30253",TRUE
"575 COUNTRY VIEW LA, LAKE MILLS, WI 53551","575 COUNTRY VIEW LN, LAKE MILLS, WI 53551",TRUE
"575 W BECHER ST, MILWAUKEE, WI 53207","575 W BECHER ST, MILWAUKEE, WI 53207",TRUE
"5750 N 87TH ST, MILWAUKEE, WI 53225","5750 N 87TH ST, MILWAUKEE, WI 53225",TRUE
"5750 N LYDELL AV, WHITEFISH BAY, WI 53217","5750 N LYDELL AVE, MILWAUKEE, WI 53217",TRUE
"5750A S KIRKWOOD AV, CUDAHY, WI 53110","5750 A S KIRKWOOD AVE, CUDAHY, WI 53110",TRUE
"5753 N 34TH ST, MILWAUKEE, WI 53209","5753 N 34TH ST, MILWAUKEE, WI 53209",TRUE
"5755 S SUMMIT LA, NEW BERIN, WI 53146","5755 S SUMMIT LN, NEW BERLIN, WI 53146",TRUE
"5756 N 76TH ST, MILWAUKEE, WI 53218","5756 N 76TH ST, MILWAUKEE, WI 53218",TRUE
"5756 WILSON AV, SOUTH GATE, CA 90280","5756 WILSON AVE, SOUTH GATE, CA 90280",TRUE
"5757 NORTH SHORELAND AV, WHITEFISH BAY, WI 53217","5757 N SHORELAND AVE, MILWAUKEE, WI 53217",TRUE
"5758 N 40TH ST, MILWAUKEE, WI 53209","5758 N 40TH ST, MILWAUKEE, WI 53209",TRUE
"576 CALAMONDIN WA SW, VERO BEACH, FL 32968","576 CALAMONDIN WAY SW, VERO BEACH, FL 32968",TRUE
"5760 N 93RD ST, MILWAUKEE, WI 53225","5760 N 93RD ST, MILWAUKEE, WI 53225",TRUE
"5760 S 108TH ST 133, HALES CORNERS, WI 53130","5760 S 108TH ST 133, HALES CORNERS, WI 53130",TRUE
"5760 S FOREST PARK DR, HALES CORNER, WI 53130","5760 S FOREST PARK DR, HALES CORNERS, WI 53130",TRUE
"5760 W GREEN BROOK DR, BROWN DEER, WI 53223","5760 W GREEN BROOK DR, MILWAUKEE, WI 53223",TRUE
"5761 ELDON ST, GREENDALE, WI 53129","5761 ELDON ST, GREENDALE, WI 53129",TRUE
"5761 GRAY LOG CT, GRAFTON, WI 53024","5761 GRAY LOG CT, GRAFTON, WI 53024",TRUE
"5761 N 96TH ST, MILWAUKEE, WI 53225","5761 N 96TH ST, MILWAUKEE, WI 53225",TRUE
"5761 N SANTA MONICA BL, WHITEFISH BAY, WI 53217","5761 N SANTA MONICA BLVD, MILWAUKEE, WI 53217",TRUE
"5762 N 78TH ST, MILWAUKEE, WI 53218","5762 N 78TH ST, MILWAUKEE, WI 53218",TRUE
"5766 N 36TH ST, MILWAUKEE, WI 53209","5766 N 36TH ST, MILWAUKEE, WI 53209",TRUE
"5766 S HONEY CREEK DR, MILWAUKEE, WI 53221","5766 S HONEY CREEK DR, MILWAUKEE, WI 53221",TRUE
"5768-5770 N 41ST ST, MILWAUKEE, WI 53209","5770 N 41ST ST, MILWAUKEE, WI 53209",TRUE
"577 GRAND ST F1206, NEW YORK, NY 10002","577 GRAND ST, APT 1206, NEW YORK, NY 10002",TRUE
"577 PENNSYLVANIA AV, BROOKLYN, NY 11207","577 PENNSYLVANIA AVE, BROOKLYN, NY 11207",TRUE
"577 SHOTWELL ST, SAN FRANCISCO, CA 94110","577 SHOTWELL ST, SAN FRANCISCO, CA 94110",TRUE
"5770 W KINNICKINNIC RIVER PK, WEST ALLIS, WI 53219","5770 W KINNICKINNIC RIVER PKWY, MILWAUKEE, WI 53219",TRUE
"5772 S 20TH ST, MILWAUKEE, WI 53221","5772 S 20TH ST, MILWAUKEE, WI 53221",TRUE
"5774 N 76TH ST, MILWAUKEE, WI 53218","5774 N 76TH ST, MILWAUKEE, WI 53218",TRUE
"5776 N 80TH ST, MILWAUKEE, WI 53218","5776 N 80TH ST, MILWAUKEE, WI 53218",TRUE
"5776 S MADELINE AV, MILWAUKEE, WI 53221","5776 S MADELINE AVE, MILWAUKEE, WI 53221",TRUE
"5777 N 93RD ST, MILWAUKEE, WI 53225","5777 N 93RD ST, MILWAUKEE, WI 53225",TRUE
"578 WASHINGTON BL 142, MARINA DEL REY, CA 90292","578 WASHINGTON BLVD 142, MARINA DEL REY, CA 90292",TRUE
"578 WASHINGTON BL, MARINA DEL REY, 90292","578 WASHINGTON BLVD, MARINA DEL REY, CA 90292",TRUE
"57810 BLACK DIAMOND, LA QUINTA, CA 92253","57810 BLACK DIAMOND, LA QUINTA, CA 92253",TRUE
"5784 N 75TH ST, MILWAUKEE, WI 53218","5784 N 75TH ST, MILWAUKEE, WI 53218",TRUE
"5785 ANDROS PL 3, SAN DIEGO, CA 92115","5785 ANDROS PL, APT 3, SAN DIEGO, CA 92115",TRUE
"5785 ANDROS PL 5, SAN DIEGO, CA 92115","5785 ANDROS PL 5, SAN DIEGO, CA 92115",TRUE
"5785 N ANDROS PL 3, SAN DIEGO, CA 92115","5785 ANDROS PL, APT 3, SAN DIEGO, CA 92115",TRUE
"5790 N DEXTER AV, GLENDALE, WI 53209","5790 N DEXTER AVE, MILWAUKEE, WI 53209",TRUE
"5790 N RIVER FOREST DR, GLENDALE, WI 53209","5790 N RIVER FOREST DR, MILWAUKEE, WI 53209",TRUE
"5790 S DUNVEGAN DR, NEW BERLIN, WI 53146","5790 S DUNVEGAN DR, NEW BERLIN, WI 53146",TRUE
"5794 N BLACKWOOD RD, DAVIS JUNCTION, IL 61020","5794 N BLACKWOOD RD, DAVIS JUNCTION, IL 61020",TRUE
"5800 N 33RD ST, MILWAUKEE, WI 53209","5800 N 33RD ST, MILWAUKEE, WI 53209",TRUE
"5800 S PACKARD AV, CUDAHY, WI 53152","5800 S PACKARD AVE, CUDAHY, WI 53110",TRUE
"5801 PO BOX 210098, MILWAUKEE, WI 53221","5801 PO BOX 210098, MILWAUKEE, WI 53221",FALSE
"5801 W BLUEMOJND RD, MILWAUKEE, WI 53213","5801 W BLUEMOJND RD, MILWAUKEE, WI 53213",FALSE
"5801 W NATIONAL AV, MILWAUKEE, WI 53214","5801 W NATIONAL AVE, MILWAUKEE, WI 53214",TRUE
"5801 W NATIONAL AV, WEST ALLIS, WI 53214","5801 W NATIONAL AVE, MILWAUKEE, WI 53214",TRUE
"5803 S MILLER ST, LITTLETON, CO 80127","5803 S MILLER ST, LITTLETON, CO 80127",TRUE
"5804 S INDIANA AV, CUDAHY, WI 53110","5804 S INDIANA AVE, CUDAHY, WI 53110",TRUE
"5804 W WELLS ST, WAUWATOSA, WI 53213","5804 W WELLS ST, MILWAUKEE, WI 53213",TRUE
"5806 N 33RD ST, MILWAUKEE, WI 53209","5806 N 33RD ST, MILWAUKEE, WI 53209",TRUE
"5807 W PLYMOUTH CHURCH RD, BELOIT, WI 53511","5807 W PLYMOUTH CHURCH RD, BELOIT, WI 53511",TRUE
"5808 N 61ST ST, MILWAUKEE, WI 53218","5808 N 61ST ST, MILWAUKEE, WI 53218",TRUE
"5809 E NIGHT GLOW CR, SCOTTSDALE, AZ 85266","5809 E NIGHT GLOW CIR, SCOTTSDALE, AZ 85266",TRUE
"5809 N 42ND ST, MILWAUKEE, WI 53209","5809 N 42ND ST, MILWAUKEE, WI 53209",TRUE
"5809 W VLIET ST, MILWAUKEE, WI 53208","5809 W VLIET ST, MILWAUKEE, WI 53208",TRUE
"5810 EAGLE POINT DR, RACINE, WI 53406","5810 EAGLE POINT DR, CALEDONIA, WI 53406",TRUE
"5810 S 20TH ST, MILWAUKEE, WI 53221","5810 S 20TH ST, MILWAUKEE, WI 53221",TRUE
"5810 W ESTER PLACE, MILWAUKEE, WI 53223","5810 W ESTER PL, MILWAUKEE, WI 53223",TRUE
"5811 W WISCONSIN AV, WAUWATOSA, WI 53213","5811 W WISCONSIN AVE, MILWAUKEE, WI 53213",TRUE
"5812 82ND ST, KENOSHA, WI 53142","5812 82ND ST, KENOSHA, WI 53142",TRUE
"5812 E ROCKHILL ST, WICHITA, KS 67208","5812 E ROCKHILL ST, WICHITA, KS 67208",TRUE
"5812 WESTERN AV 2, BUENA PARK, CA 90621","5812 WESTERN AVE, APT 2, BUENA PARK, CA 90621",TRUE
"5813 S NEW YORK AV, CUDAHY, WI 53110","5813 S NEW YORK AVE, CUDAHY, WI 53110",TRUE
"5815 BRUNNER CT, PALMETTO, FL 34221","5815 BRUNNER CT, PALMETTO, FL 34221",TRUE
"5816 N 37TH ST, MILWAUKEE, WI 53209","5816 N 37TH ST, MILWAUKEE, WI 53209",TRUE
"5818 N 82ND ST, MILWAUKEE, WI 53218","5818 N 82ND ST, MILWAUKEE, WI 53218",TRUE
"5820 N 29 ST, MILWAUKEE, WI 53209","5820 N 29TH ST, MILWAUKEE, WI 53209",TRUE
"5820 N LAKE DR, WHITEFISH BAY, WI 53217","5820 N LAKE DR, MILWAUKEE, WI 53217",TRUE
"5820 S 121ST ST, HALES CORNERS, WI 53130","5820 S 121ST ST, HALES CORNERS, WI 53130",TRUE
"5821 69TH AV, RIDGEWOOD, NY 11385","58-21 69TH AVE, RIDGEWOOD, NY 11385",TRUE
"5822 RIVERSIDE DR, GREENDALE, WI 53129","5822 RIVERSIDE DR, GREENDALE, WI 53129",TRUE
"5822 S 33RD CT, MILWAUKEE, WI 53221","5822 S 33RD CT, MILWAUKEE, WI 53221",TRUE
"5822 SUGARBUSH LA, GREENDALE, WI 53129","5822 SUGARBUSH LN, GREENDALE, WI 53129",TRUE
"5822 W WASHINGTON BL, MILWAUKEE, WI 53208","5822 W WASHINGTON BLVD, MILWAUKEE, WI 53208",TRUE
"5822 W WASHINTON BL, MILWAUKEE, WI 53208","5822 W WASHINTON BL, MILWAUKEE, WI 53208",FALSE
"5824 N LOVERS LA RD, MILWAUKEE, WI 53225","5824 N LOVERS LANE RD, MILWAUKEE, WI 53225",TRUE
"5825 N 81ST ST, MILWAUKEE, WI 53218","5825 N 81ST ST, MILWAUKEE, WI 53218",TRUE
"5826 N 94TH ST, MILWAUKEE, WI 53225","5826 N 94TH ST, MILWAUKEE, WI 53225",TRUE
"5826 N RIVER BAY RD, WATERFORD, WI 53185","5826 N RIVER BAY RD, WATERFORD, WI 53185",TRUE
"5826 S HATELY AV, CUDAHY, WI 53110","5826 S HATELY AVE, CUDAHY, WI 53110",TRUE
"5827 HACKER DR, WEST BEND, WI 53095","5827 HACKER DR, WEST BEND, WI 53095",TRUE
"583 PEACH VALLEY RD, GALLATIN, TN 37066","583 PEACH VALLEY RD, GALLATIN, TN 37066",TRUE
"5830 E 2ND ST, CASPER, WY 82609","5830 E 2ND ST, CASPER, WY 82609",FALSE
"5830 RESEDA BL 137, LOS ANGELES, CA 91356","5830 RESEDA BLVD, APT 137, TARZANA, CA 91356",TRUE
"5830 RESEDA BL UN 137, TARZANA, CA 91356","5830 RESEDA BLVD, APT 137, TARZANA, CA 91356",TRUE
"5830 W KINNICKINNIC RIV PK, MILWAUKEE, WI 53219","5830 W KINNICKINNIC RIVER PKWY, MILWAUKEE, WI 53219",TRUE
"5830 W KINNICKINNIC RIVER PK, MILWAUKEE, WI 53219","5830 W KINNICKINNIC RIVER PKWY, MILWAUKEE, WI 53219",TRUE
"5831 HASTINGS CT, SARASOTA, FL 34233","5831 HASTINGS CIR, SARASOTA, FL 34233",TRUE
"5832 N 81ST ST, MILWAUKEE, WI 53218","5832 N 81ST ST, MILWAUKEE, WI 53218",TRUE
"5832 RIVERSIDE DR, GREENDALE, WI 53129","5832 RIVERSIDE DR, GREENDALE, WI 53129",TRUE
"5833 N 37TH ST, MILWAUKEE, WI 53209","5833 N 37TH ST, MILWAUKEE, WI 53209",TRUE
"5833 N 68TH ST, MILWAUKEE, WI 53218","5833 N 68TH ST, MILWAUKEE, WI 53218",TRUE
"5833 W WAHNER AV, BROWN DEER, WI 53223","5833 W WAHNER AVE, MILWAUKEE, WI 53223",TRUE
"5834 LIEN RD, MADISON, WI 53718","5834 LIEN RD, MADISON, WI 53718",TRUE
"5834 N 63RD ST, MILWAUKEE, WI 53218","5834 N 63RD ST, MILWAUKEE, WI 53218",TRUE
"5835 N 37TH ST, MILWAUKEE, WI 53209","5835 N 37TH ST, MILWAUKEE, WI 53209",TRUE
"5835 N 83RD ST, MILWAUKEE, WI 53218","5835 N 83RD ST, MILWAUKEE, WI 53218",TRUE
"5835 N TACOMA AV, INDIANAPOLIS, IN 46220","5835 N TACOMA AVE, INDIANAPOLIS, IN 46220",TRUE
"5835 S 13TH ST, MILWAUKEE, WI 53221","5835 S 13TH ST, MILWAUKEE, WI 53221",TRUE
"5836 N 80TH ST, MILWAUKEE, WI 53218","5836 N 80TH ST, MILWAUKEE, WI 53218",TRUE
"5836 W BETTY LA, BROWN DEER, WI 53223","5836 W BETTY LN, MILWAUKEE, WI 53223",TRUE
"5836 W GREEN BROOK DR, MILWAUKEE, WI 53223","5836 W GREEN BROOK DR, MILWAUKEE, WI 53223",TRUE
"5836 W GREENBROOK DR, BROWN DEER, WI 53223","5836 W GREENBROOK DR, MILWAUKEE, WI 53223",TRUE
"5837 N 83RD ST, MILWAUKEE, WI 53218","5837 N 83RD ST, MILWAUKEE, WI 53218",TRUE
"5838 42ND ST N, MILWAUKEE, WI 53209","5838 N 42ND ST, MILWAUKEE, WI 53209",TRUE
"5839 N 65TH ST, MILWAUKEE, WI 53218","5839 N 65TH ST, MILWAUKEE, WI 53218",TRUE
"5839 N 80TH ST, MILWAUKEE, WI 53218","5839 N 80TH ST, MILWAUKEE, WI 53218",TRUE
"5839 S 41ST ST, GREENFIELD, WI 53221","5839 S 41ST ST, MILWAUKEE, WI 53221",TRUE
"584 DELGADO DR, PALATINE, IL 60074","584 DELGADO DR, PALATINE, IL 60074",TRUE
"584 STATE RD, NORTH DARTMOUTH, MA 02747","584 STATE RD, NORTH DARTMOUTH, MA 02747",TRUE
"5840 DIXIE RIVER RD APT 103, CHARLOTTE, NC 28278","5840 DIXIE RIVER RD, APT 103, CHARLOTTE, NC 28278",TRUE
"5840 LAKEVIEW DR, GREENDALE, WI 53129","5840 LAKEVIEW DR, GREENDALE, WI 53129",TRUE
"5840 N 121ST ST, MILWAUKEE, WI 53225","5840 N 121ST ST, MILWAUKEE, WI 53225",TRUE
"5840 S 20TH ST, MILWAUKEE, WI 53221","5840 S 20TH ST, MILWAUKEE, WI 53221",TRUE
"5840 SOUTH 20TH ST, MILWAUKEE, WI 53221","5840 S 20TH ST, MILWAUKEE, WI 53221",TRUE
"5841 NORTH 93RD ST, MILWAUKEE, WI 53225","5841 N 93RD ST, MILWAUKEE, WI 53225",TRUE
"5841 W BLUEMOUND RD, MILWAUKEE, WI 53213","5841 W BLUE MOUND RD, MILWAUKEE, WI 53213",TRUE
