TAXKEY,residential_units,commercial_units
1210113000,1,0
1210114100,1,0
1210115000,1,0
1210116100,1,0
1210117000,1,0
1210118000,1,0
1210119100,1,0
1210120100,1,0
1210121000,1,0
1210122100,1,0
1210123000,1,0
1210124100,1,0
1210125000,1,0
1210126000,1,0
1210127100,1,0
1210128100,1,0
1210129000,1,0
1210130000,1,0
1210131100,1,0
1210132100,1,0
1210133000,1,0
1210134100,1,0
1210135000,1,0
1210136100,1,0
1210137000,1,0
1210138100,1,0
1210139000,1,0
1210140100,1,0
1210141000,1,0
1210142000,1,0
1210143100,1,0
1210144100,1,0
1210145000,1,0
1210146100,1,0
1210147000,1,0
1210148100,1,0
1210149000,1,0
1210150000,1,0
1210151100,1,0
1210152100,1,0
1210153000,1,0
1210154100,1,0
1210155000,1,0
1210156100,1,0
1210157000,1,0
1210158100,1,0
1210159000,1,0
1210160100,1,0
1210161000,1,0
1210162000,1,0
1210163100,1,0
1210164100,1,0
1210165000,1,0
1210166100,1,0
1210167000,1,0
1210168100,1,0
1210169000,1,0
1210170000,1,0
1210171000,1,0
1210172000,1,0
1210173000,1,0
1210174000,1,0
1210175000,1,0
1210176000,1,0
1210177000,1,0
1210178100,1,0
1210179000,1,0
1210180100,1,0
1210181000,1,0
1210182100,1,0
1210183000,1,0
1210184100,1,0
1210185000,1,0
1210186000,1,0
1210187000,1,0
1210188000,1,0
1210189000,1,0
1210190100,1,0
1210191000,1,0
1210192100,1,0
1210193000,1,0
1210194000,1,0
1210195000,1,0
1210196000,1,0
1210197000,1,0
1210198000,1,0
1210199000,1,0
1210200000,1,0
1210201000,1,0
1210202000,1,0
1210203000,1,0
1210204000,1,0
1210205000,1,0
1210206000,1,0
1210207000,1,0
1210208000,1,0
1210209000,1,0
1210210000,1,0
1210211000,1,0
1210212000,1,0
1210213000,1,0
1210214000,1,0
1210215000,1,0
1210216000,1,0
0000005130,0,0
2710892000,1,0
3890786000,1,0
5130242000,1,0
4690321000,1,0
5959895112,0,1
1760129000,1,0
3170260000,1,0
3642503000,1,0
3280425000,2,7
2841204000,1,0
6449906312,1,0
4620889000,10,2
2700515000,1,0
1770205000,4,0
4620975000,1,0
0730053000,1,0
3090321000,2,0
6670038210,2,0
1750740000,1,0
5270252000,1,0
4350161000,4,0
2500217000,1,0
5490829210,1,0
2829975000,1,0
3250548000,0,10
6410032000,0,2
4681510000,1,0
2900027000,4,0
1399705110,1,0
4940318210,0,1
3900115000,6,0
5410002000,2,0
1880102000,1,0
2640579000,1,0
2920470000,1,0
4970664000,1,0
4331809000,2,0
2050150000,8,0
1749999000,0,1
3030120000,1,0
4320625000,0,0
5040750000,1,0
4901251000,1,0
4200823000,1,0
2800106000,2,0
2250301000,2,0
3090622000,1,0
2061210000,1,0
1760351000,1,0
1919979000,2,0
3270305000,2,0
3170355000,1,0
2811216000,1,0
1760373000,1,0
2702022000,1,0
1389996110,2,0
1170213000,1,0
2440371000,1,0
3040452000,1,0
4991125000,1,0
5820730000,1,0
2241212000,2,0
2611323000,1,0
4960888000,2,0
2110157000,1,0
6701402000,8,0
5730392000,2,0
4899859000,1,0
4090241000,1,0
2630452000,1,0
3630703000,3,0
3050934000,1,0
2451617000,1,0
2130458000,1,0
1940547000,1,0
5410226000,1,0
3661757100,1,3
3479969000,1,0
2450528000,0,1
3211338000,2,0
3480409000,2,0
4950159000,1,0
2520401000,1,0
6431801000,1,0
5479872000,1,0
5070895000,1,0
2452145000,1,0
3220233000,2,0
3061350000,1,0
3970765200,0,1
1430109000,1,0
3491029000,2,0
2530717100,2,0
5130409000,1,0
1029919112,0,2
4050719100,1,0
5270302000,1,0
2810981000,4,0
5050957000,1,0
2810727000,1,0
2680057200,1,0
4190024000,1,0
3260909000,0,0
1870396000,1,0
1239980116,1,0
6240012000,2,0
5339988200,4,0
4960827100,0,1
1880443100,1,0
2630076000,1,0
2940007000,1,0
4060597000,1,0
5600201000,1,0
2930864000,1,0
2290959000,1,0
2110168000,1,0
4930001000,0,1
2300449000,1,0
2729985000,1,0
2860650000,1,0
2280433200,2,0
2100507000,1,0
6441723000,2,0
2240020100,2,0
4061005000,1,0
5000520000,2,0
5390734000,1,0
2660262000,1,0
2711324000,2,0
2101306000,1,0
1770106000,1,0
3471060000,1,0
3051321000,1,0
3540215000,1,0
4040117000,2,0
5330740000,2,0
5280642000,2,0
1200084000,1,0
5730692000,1,0
1430217000,1,0
3221153000,3,1
2520441000,1,0
1800241000,1,0
2930082000,1,0
3651037100,2,0
2830490000,1,0
3170076000,1,0
2240469000,1,0
3250936000,0,0
4970749000,2,0
2890309000,2,0
2611126000,1,0
1800007000,1,0
2801327000,1,0
2871167000,2,0
1430068000,1,0
2890133000,2,0
3230463000,1,0
5590365000,1,0
4600876000,1,0
3230494100,1,0
6900244000,1,0
5490118100,1,0
5121167000,1,3
4180193000,1,0
5560891000,0,0
1799982119,0,1
0720623000,1,0
2230642000,1,0
3480437000,2,0
4710024000,2,0
6239818000,1,0
4891206000,1,0
4320095000,2,0
3080045000,2,0
4320366000,1,0
2880114000,2,0
4981544000,1,0
1440020000,1,0
1719681000,1,0
2610828000,1,0
4061611100,24,0
4661127000,1,0
4210250000,1,0
1780301100,3,0
2880712000,2,0
2120133000,2,0
1840146000,1,0
1170032000,1,0
0730103000,1,0
2510440000,1,0
6870402000,1,0
4360051000,1,0
4190592000,1,0
2081064000,1,0
5591006000,1,0
3481017000,0,0
3600201100,0,2
3160719000,2,0
3121659000,1,0
2690331000,1,0
2700266000,1,0
1750481000,1,0
5320039000,1,0
2091720000,1,0
5811128000,1,0
5950509000,1,0
5590320000,1,0
5030832000,1,0
4060614000,1,0
2440635000,1,0
2610705000,1,0
3480105000,0,0
3880621100,1,0
5100175200,1,0
5370434000,1,0
2050428000,1,0
0730369000,1,0
3080928000,2,0
5939960000,1,0
2090667100,2,0
3230462200,3,0
4360073000,1,0
5340036000,1,0
2830234000,2,0
2680186000,0,1
4050125000,1,0
4970747000,2,0
2479781000,1,0
3540691000,1,0
2520499000,1,0
3251436000,1,0
4360243000,1,0
1740907000,2,0
3100546000,2,0
5100143000,2,0
4201074000,1,0
1719761000,1,0
5550064000,1,0
5460203000,1,0
3660308100,1,0
1160090000,1,0
2260710100,0,1
2730515000,2,0
3512117000,2,0
2670164000,1,0
3210205000,3,0
6709955112,1,0
3151106000,1,0
4601694000,2,0
3900165000,0,0
3221016000,1,1
6680114000,1,0
3461273000,2,0
4680614000,2,0
3921103100,0,2
3290522000,1,0
2700267000,1,0
5470517000,1,0
1180095000,1,0
4320343000,1,0
5601101000,1,0
2270424000,1,0
2850826000,2,0
2880731000,0,1
1890212000,1,0
2470321000,0,1
2270034120,1,0
1240002000,0,3
3502272000,1,0
4050559000,1,0
6239894000,1,0
5040883000,1,0
5410146000,2,0
4591528000,2,0
5820512000,1,0
3240904000,0,0
5140504000,1,0
3231904100,0,0
3630755100,1,0
4240225000,1,0
2822015100,1,0
1040036000,1,0
3530128000,0,0
1880353100,1,0
2500316000,1,0
1920039000,1,0
3221233000,0,2
2920628000,1,0
2630564000,1,0
2851028000,1,0
0840402000,1,0
1880643000,1,0
2821633000,2,0
5510486000,1,0
6680041000,1,0
4710374000,2,0
4710164000,1,0
5030410000,1,0
2169981132,1,0
2650108000,1,0
4691449000,4,0
2712426000,2,0
3502057000,0,5
4710368000,2,0
3060233000,1,0
2620043000,1,0
2670921000,1,0
2130407000,1,0
2810996000,2,0
4360572000,1,0
3020598000,1,0
3231332000,0,0
5260153000,1,0
5259932200,2,0
5471013000,2,0
1819949110,0,0
3080626000,1,0
5460441000,2,0
5279924100,1,0
3590130000,3,0
3503278000,1,0
4710125000,1,0
2550006000,1,0
5070510000,2,0
1760071000,1,0
2241005000,2,0
5521330000,1,0
5820698000,1,0
3470495000,1,0
1510431000,16,0
5579958110,0,1
4720185000,2,0
2660795000,2,0
4060584000,2,0
4970578000,2,0
3131113000,3,10
3600648000,4,0
3101626000,2,0
5260809000,1,0
3261451100,0,0
2110596000,1,0
5340413000,1,4
5280406000,1,0
5110203000,1,0
5940439000,1,0
3660323100,2,0
4971302000,1,1
5950560000,2,0
2871962000,68,0
2130393000,1,0
2821349000,0,0
2470901000,1,0
3250307100,1,0
4010918000,1,0
4920005000,1,0
3512002000,0,0
4310288110,0,0
5800079000,2,0
3470582000,2,0
4161521000,1,0
4691001000,2,0
5510629000,1,0
4601165000,2,0
3020686000,1,0
2530965000,1,0
2449988000,1,0
2851229000,2,0
2270355000,1,0
2230047000,1,4
1740112000,1,0
3201220000,2,0
5571206000,1,0
6420013000,1,0
2630703000,1,0
2080659000,1,0
3492518000,0,0
5570706000,1,0
1940191000,1,0
5261005000,1,0
2890601000,1,0
3290801000,1,0
4661621000,1,0
4661622000,1,0
4661623000,1,0
4661624000,1,0
4661625000,1,0
4661626000,1,0
4661627000,1,0
4661628000,1,0
4661629000,1,0
4661630000,0,1
0000005365,0,0
1960137000,1,0
3113512000,0,0
2450312000,1,0
4692242000,2,0
4961479000,2,0
5400004000,2,0
2440304000,2,0
4081049000,1,0
3080450000,1,0
5619935110,1,0
4899888000,1,0
1070104000,0,0
4200731000,1,0
1779983200,2,0
2680324000,2,0
4000503000,0,2
3020321000,1,0
5510790000,1,0
3240716000,2,0
2851125000,1,0
4711037000,1,0
2870792000,1,0
1960121000,1,0
2149959100,1,0
1170497000,1,0
5390092100,0,0
1180202000,1,0
6439924113,1,0
3280909000,1,0
2640310000,1,0
2070633000,1,0
0310504000,0,0
3060153000,1,0
4990236000,1,0
3250946110,1,0
2711005000,0,1
2940337000,1,0
3540067000,0,0
1901208000,1,0
5120989000,2,0
3100145000,2,0
3460840000,0,23
4009995118,0,1
5819941100,1,0
3551441100,10,0
5490862100,1,0
1930303000,1,0
2650223000,1,0
5151457000,1,0
5290553000,1,0
1920006000,2,0
2810410000,2,0
3670263000,2,0
5400902000,1,0
4060624000,1,0
3161107000,2,0
3070615000,1,0
2731962000,0,6
5050942000,2,0
4680305000,2,0
2712429000,2,0
3651472000,2,0
4710907000,3,1
0740212000,1,0
1910601000,1,0
3530652100,1,0
2261133000,1,0
3261508000,2,0
4940285100,2,2
5810517000,1,0
2320203000,1,0
3200037000,1,0
3921062111,0,71
5010423000,1,0
6240840100,1,0
2722333000,2,0
4280353000,0,0
1440132000,1,0
4710667000,2,0
3061159000,2,0
4589908000,1,0
4030669000,1,0
4580109000,2,0
5350542000,1,0
5141249000,1,0
3250700000,2,0
1599968111,0,2
2241039100,1,0
1780254000,1,0
0720611000,1,0
1210003000,1,0
2241094000,1,0
4891441000,1,0
4180489000,1,0
3122713000,2,0
5020037000,2,0
4040401100,1,0
6441422000,1,0
0740221000,1,0
4050607000,1,0
4060579000,1,0
2929996130,1,0
2500209000,2,0
1580320000,1,0
0400323000,0,0
3170283000,1,0
2270712000,1,0
1159986120,1,0
3270501000,1,0
3050946000,1,0
2811604000,1,0
4331011000,1,0
5330426000,1,0
6230208000,1,0
3020715000,1,0
3190733100,1,0
2320809000,1,0
3550802000,4,0
5700371000,1,0
2680542000,2,0
4180411000,1,0
4950059000,2,0
2810730000,2,0
5610121000,1,0
3670176000,2,0
2840509000,1,0
1780160000,2,0
4310911000,2,0
2290884000,1,0
3131304100,1,0
2060842000,1,0
3550733000,3,0
4351316000,1,0
5360449000,1,0
5510962000,1,0
2251067000,1,0
3280001000,1,0
2780054200,1,0
3220912100,1,3
4020216000,1,0
5510121000,1,0
3121714000,1,0
4661265000,1,0
5030985000,1,0
5260170000,1,0
2730638000,1,0
1230103000,1,0
3061168000,1,0
2881077000,1,0
5030881000,1,0
4661013100,0,0
4611210000,1,0
5800766112,0,0
3151242000,1,0
1870196000,1,0
3480309000,1,0
6260022110,0,0
4580707000,2,0
2260604000,1,0
2480610000,1,0
5950656000,1,0
2940249000,1,0
4891260000,1,0
3880625000,3,0
6250058200,1,0
3141157000,2,0
5010357000,4,0
1170378000,1,0
2660466000,1,0
1210386000,1,0
3530449000,2,0
2861022000,2,0
1430279000,1,0
1429989123,1,0
1430187000,1,0
1489923100,1,0
1840218000,1,0
2870053000,0,0
2640904000,1,0
3231522000,3,0
3540638000,2,0
4200306000,1,0
3210303000,2,0
1390516000,1,0
2550041000,1,0
2080582000,0,0
2890559000,1,0
1920501000,2,0
2160408000,2,0
4210252000,1,0
2610725000,1,0
3031143000,1,0
1020114000,6,0
3050270000,1,0
0720572000,1,0
5470103000,2,0
5120143000,1,0
2070712000,1,0
2270086200,1,0
2110171000,1,0
5080028000,2,0
2841003000,1,0
3200617000,1,0
4219941100,0,3
4259999000,48,0
3651502000,1,0
4971240000,1,0
1780025100,2,0
6699945100,1,0
5070459000,2,0
5550061000,1,0
3880630000,1,0
1870808111,49,0
2830458000,1,0
3280758000,1,0
2530410100,4,0
3461624000,3,4
2610889000,1,0
3131102100,0,0
3221095111,0,0
5460454000,1,0
3281026000,2,0
4060749000,1,0
5310321000,2,0
3631301000,1,2
4590106000,2,0
6899979120,1,0
3060230000,1,0
5350382000,1,0
5381236000,2,0
2050419000,2,0
5590009000,2,0
2531022000,1,0
2881085000,1,0
4200244000,1,0
2670862000,1,0
2812646100,0,0
3491546100,2,0
2680026000,1,0
1460216000,1,0
3500822000,0,0
1160109000,1,0
2140033200,0,0
5020007000,1,0
1239912110,1,0
1480192000,1,0
2251180000,1,0
5401113000,2,0
5330129000,1,0
5100383000,1,0
2701001000,1,0
3590611000,2,0
3211547100,3,0
5000903100,1,0
5390071000,1,0
6269979000,0,2
2870413100,0,3
0840206000,1,0
5151472110,1,0
5730388000,2,0
1719602000,1,0
1109958000,1,0
3470006000,1,0
3191171100,54,0
3880633000,1,0
3840086000,0,0
5320373000,1,0
3611425110,0,0
2810822000,1,0
2811102000,2,0
3610888000,0,0
2520413000,1,0
5120445000,1,0
5940272000,1,0
4610537100,3,0
2690451000,0,1
1901301000,1,0
5300106000,1,0
2870055000,0,0
5400229000,1,0
3891201000,0,0
2260844000,1,0
2260074000,1,0
3211125000,1,0
3281227000,1,0
4351338000,4,0
5800920000,2,0
2291308000,1,0
1710383100,2,0
3131813000,3,0
3010111000,1,0
4050126000,2,0
3131251000,1,0
0730003000,1,0
2520453000,1,0
3632475000,1,0
5070153000,2,0
5041342000,2,0
5070185000,2,0
5470141000,1,0
3210748000,2,0
3470534000,2,0
1379911114,2,0
2650344000,1,0
4331769000,1,0
4980574000,2,0
4280761100,0,1
4280761120,0,1
4280761130,0,1
4280762000,0,3
4280763000,0,1
4280764000,1,0
4280765000,1,0
4280766000,1,0
4280767000,1,0
4280768100,0,2
4280769100,0,1
4280769120,0,9
4280769130,0,1
4280771100,1,0
4280772000,1,0
4280773000,1,0
4280774000,1,0
4280775000,1,0
4280776000,1,0
4280777000,1,0
4280778000,1,0
4280779000,1,0
4280780000,1,0
4280781100,1,0
4280782000,1,0
4280784000,1,0
4280785000,1,0
4280786000,1,0
4280787100,1,0
4280788000,1,0
4280789000,1,0
4280790000,1,0
4280791000,1,0
4280792000,1,0
4280793100,1,0
4280795000,1,0
4280796000,1,0
4280797000,1,0
4280798000,1,0
4280799000,1,0
4280800000,1,0
4280801000,1,0
4280802000,1,0
4280803000,1,0
4280804000,1,0
4280805100,1,0
4280811000,1,0
4280812000,1,0
4280813000,1,0
4280814000,1,0
4280817000,1,0
4280818000,1,0
4280819000,1,0
4280820000,1,0
4280821000,1,0
4280822000,1,0
4280824000,1,0
4280825000,1,0
4280826000,1,0
4280827000,1,0
4280828000,1,0
4280829000,1,0
4280830000,1,0
4280831000,1,0
4280832000,1,0
4280833000,1,0
4280834000,1,0
4280835000,1,0
4280838000,1,0
4280839000,1,0
4280840000,1,0
4280841100,1,0
4280842000,1,0
4280843000,1,0
4280844000,1,0
4280845000,1,0
4280846000,1,0
4280847000,1,0
4280848000,1,0
4280849000,1,0
4280850000,1,0
4280851000,1,0
4280852000,1,0
4280853000,1,0
4280855000,1,0
4280856000,1,0
4280857000,1,0
4280858000,1,0
4280859000,1,0
4280860000,1,0
4280861000,1,0
4280862100,1,0
4280863000,1,0
4280864100,1,0
4280865000,1,0
4280866000,1,0
4280867000,1,0
4280868000,1,0
4280869000,1,0
4280870000,1,0
4280871110,1,0
4280872100,1,0
4280873000,1,0
4280874000,1,0
4280875000,1,0
4280876000,1,0
4280877000,1,0
4280878000,1,0
4280879000,1,0
4280881000,1,0
4280882000,1,0
4280883000,1,0
4280884000,1,0
4280885000,1,0
4280886000,1,0
4280887000,1,0
4280888000,1,0
4280889100,1,0
4280890000,1,0
4280891000,1,0
4280892110,1,0
4280893000,1,0
4280894000,1,0
4280895000,1,0
4280896000,1,0
4280897100,1,0
4280898100,1,0
4280899100,1,0
4280900100,1,0
4280901100,1,0
4280905100,1,0
4280908100,1,0
4280911100,1,0
4280913100,1,0
4280914100,1,0
4280915100,1,0
4280916100,1,0
4280918100,1,0
4280919100,1,0
4280924000,1,0
4280925000,1,0
4280926000,1,0
4280927100,1,0
4280770100,0,1
4280907110,1,0
0000005388,0,0
4280783110,0,0
4280807110,1,0
4280816110,1,0
4280823100,1,0
4280836100,1,0
4280906110,1,0
4280912112,1,0
4280794110,1,0
4280837110,1,0
4280815110,1,0
4280854100,1,0
4280880110,1,0
1499902110,1,0
3070248000,2,0
1700652000,1,0
5291081000,1,0
1490181000,2,0
1860491000,1,0
1860492000,1,0
1860493000,1,0
1860494000,1,0
1860495000,1,0
1860496000,1,0
1860497000,1,0
1860498000,1,0
1860499000,1,0
1860500000,1,0
1860501000,1,0
1860502000,1,0
1860503000,1,0
1860504000,1,0
1860505000,1,0
1860506000,1,0
1860507000,1,0
1860508000,1,0
1860509000,1,0
1860510000,1,0
1860511000,1,0
1860512000,1,0
1860513000,1,0
1860514000,1,0
1860515000,1,0
1860516000,1,0
1860517000,1,0
1860518000,1,0
1860519000,1,0
1860520000,1,0
1860521000,1,0
1860522000,1,0
1860523000,1,0
1860524000,1,0
1860525000,1,0
1860526000,1,0
1860527000,1,0
1860528000,1,0
1860529000,1,0
1860530000,1,0
0000005191,0,0
2731952000,1,0
3050061000,1,0
4330571000,9,0
3540085000,1,0
4580113000,0,0
1909996000,1,0
2531070000,2,0
1220212000,1,0
2821690121,1,0
0729995100,1,0
3241601000,0,0
3240688100,2,0
4690912000,2,0
5730075000,1,0
6680060110,0,6
1700628000,1,0
2230098000,1,0
0730208000,1,0
2670606000,2,0
3632855000,1,0
4720333000,2,0
5939953000,1,0
5580916000,1,0
2880493000,1,1
2790116000,1,0
6670176000,1,0
2110808000,1,0
1910405100,3,0
2440940000,1,0
3550854100,2,0
4660436000,1,0
4700214100,1,0
5270214000,2,0
5980190000,1,0
1430144000,1,0
5020045000,1,0
5700102000,1,0
3212207000,1,0
0809996000,0,0
3514039000,1,0
2459995000,8,0
4620414000,2,0
5080219000,1,0
5940403000,1,0
4710077000,1,0
4351257000,2,0
2712508000,2,0
3060553000,2,0
3540808000,3,0
2291503000,1,0
5300808000,1,0
2230774000,1,0
4970092000,1,0
1020603000,1,0
3670630000,2,0
3102545000,2,0
3121412000,1,0
3230663100,1,0
3260182000,0,0
4340193000,1,0
3030433000,1,0
4280287000,0,6
3122416000,0,0
2490727000,1,0
2940198000,1,0
3291669000,1,0
2510374000,1,0
2870735000,1,0
5780031000,2,0
2801031000,1,0
3600647000,17,0
4690748000,2,0
5360261000,1,0
0840290000,1,0
1760422000,2,0
3070352000,2,0
3680047000,2,0
6890428000,1,0
2650631000,1,0
5389970000,2,0
5821128000,1,0
1460111000,1,0
1750373000,2,0
2460160000,2,0
1719827100,1,0
2250394000,1,0
1840115000,1,0
2701037000,2,0
2240704000,1,0
1920116000,1,0
1230002100,1,0
2310510000,1,0
2080406000,1,0
2440471000,1,0
5080267000,1,0
2650241000,1,0
5030244000,1,0
2850906000,2,0
2430118000,1,0
5570403000,1,0
1410232000,1,0
4360242000,1,0
0840245000,1,0
3212240000,1,0
1760481000,1,0
2840901000,1,0
2840517100,1,0
5390801000,1,0
4320803110,0,0
6239688000,1,0
5361694000,1,0
3920716000,1,2
6690150200,1,0
2260925000,1,0
1080234000,1,0
3251307000,0,1
5020013000,2,0
3461907000,2,0
5610308000,1,0
3180165000,1,0
1430567000,1,0
2920033000,1,0
3531951000,1,0
5050951000,2,0
5569934000,1,0
2611172000,1,0
1180084000,1,0
4341101000,2,0
2822116000,1,0
5260157000,1,0
6449934210,1,0
4060994000,1,0
3050849000,1,0
3281037000,1,0
1160080000,1,0
2480087000,1,0
2660477000,1,0
3071156000,2,0
4600828000,2,0
1960010200,1,0
2320534000,1,0
2790008000,2,0
2109979000,2,0
3100591000,2,0
4940075000,2,0
2870714000,1,0
5490137000,1,0
4940055000,1,0
3200614200,2,0
5050603000,2,0
4611041000,1,0
3270907000,1,0
2531015000,1,0
5520830000,2,0
5510429000,1,0
4620041112,0,1
1910606000,1,0
2070181100,2,0
3129959000,2,1
3212233000,3,0
4610705100,1,0
2240568000,1,0
3231362000,0,0
1710577000,2,0
1920909112,0,0
2940528000,1,0
2790190000,1,0
7160036000,1,0
3642714000,0,0
3921604000,0,0
5260316000,3,0
3112014000,1,0
4080026000,1,0
6670078000,1,0
2880783000,1,0
2480621000,1,0
3290154000,1,0
1910503000,1,0
4950216000,2,0
2620170000,2,0
5070839000,2,3
2240720100,0,1
1750613000,2,0
2670739000,1,0
2260233000,1,0
2060680000,2,0
5301193000,2,0
2260608000,1,0
3461724000,1,0
3540654000,2,0
4703411000,1,0
5410260000,2,0
5770004000,1,0
4591397000,3,0
2310305000,1,0
1501934000,1,0
5361527000,2,0
2490765000,1,0
5320208000,0,2
1580121000,1,0
2320306000,1,0
2240171000,1,0
3111230000,2,0
4210143000,1,0
6249954115,1,0
3490581100,0,0
3151043000,1,0
2460181000,1,0
3101817100,2,0
4702020000,1,2
4671230000,2,0
3890122000,16,0
2851025000,2,0
2870017000,1,0
4610021000,2,0
5089993000,1,0
5710582000,1,0
2290965000,1,0
1740353000,2,0
1450611000,2,0
5080289000,2,0
4081055000,1,0
4961410000,1,0
4342316000,1,0
6231071000,1,0
0390332000,0,0
2130488000,1,0
3249814100,0,0
1840136000,1,0
3010244100,1,0
5471213000,1,0
3550822000,1,0
5151342000,1,0
5140355000,1,0
4611213000,4,0
5521387000,1,0
4960892000,1,0
4940702000,1,1
5071212000,2,0
2850507000,2,0
4332005000,2,0
2100384000,1,0
2650504000,2,0
2920131000,1,0
3070229000,2,0
3650291000,1,0
5130337000,1,0
2890650000,1,0
3100589000,2,0
5610305000,1,0
3290324000,1,0
4010024000,2,0
4690616000,2,0
2940570000,1,0
3131632000,2,0
3630509000,0,0
5821240000,1,0
1919872000,1,0
6900046000,1,0
3470801000,1,0
0320041100,0,4
2060628000,1,0
1760922000,0,1
4729899000,1,0
3680619000,1,0
2720401000,0,0
4911160000,1,0
2230065000,1,0
3161023000,2,0
5950741000,2,0
4970831000,1,0
1760299000,0,1
2810908000,2,0
4350642000,2,0
1499935000,1,0
2530919110,4,0
2822811000,0,1
4200617000,1,0
6240821000,1,0
6690169000,2,0
2880430000,1,0
4331825000,4,0
5509990000,0,0
5380251000,2,0
1160190000,1,0
4590946000,4,0
1210384000,1,0
5700205000,1,0
2270418110,0,1
1749986100,2,0
1870217000,1,0
3050418000,1,0
3481042000,1,0
4331857000,3,0
5120013000,1,0
3651004100,2,0
2920313000,2,0
3080810000,1,0
4230032000,0,1
5490545000,1,0
4980904000,2,0
3060016000,2,0
1079998221,0,0
3531633000,1,0
2830124000,2,0
3881010000,5,0
5151013000,1,0
5730017000,1,0
5320469000,1,0
4340710100,2,0
2890184000,1,0
4270147000,1,0
4581310000,1,0
6240401000,1,0
5130183000,1,0
4341638000,1,1
5401303000,2,0
4331206000,1,0
5380688000,1,0
1400014000,1,0
3230003100,1,0
3122253000,0,0
1420016000,1,0
3161481000,1,0
5710202000,1,0
4692709000,2,0
1740519000,1,0
2270081100,1,0
1719928000,1,0
5411131000,1,0
2650380100,3,0
2879976000,1,0
4311109110,0,1
4960877000,1,0
5579994100,1,0
2671005000,1,0
0330391000,0,1
3291492000,1,0
4911115000,1,0
1780472111,1,0
1950023000,1,0
4050160000,1,0
5480717000,1,0
4190473100,2,0
3881024000,2,0
4580787000,2,0
3921018000,0,22
2722907000,1,0
3503286000,1,0
0400155000,2,0
4061281000,1,0
3880036100,42,0
3469985000,1,0
4310144000,5,2
4590931000,3,7
5401021000,1,0
5580426000,1,0
5410392000,1,0
3100855000,1,0
2920443000,1,0
2080886000,1,0
2842008100,2,0
3261141000,0,0
4720103000,1,0
0400260000,1,0
4999989000,1,0
1890823100,1,0
2801048000,1,0
3281845000,2,0
3120117000,1,0
2090524100,1,0
2710744000,1,0
1500604000,1,0
5280129000,2,0
5140204000,1,0
4680919100,11,5
2630842000,2,0
2130750000,1,0
3260011000,1,0
3290306000,2,0
4070653000,1,0
2850843100,1,0
2471410000,2,0
2300299000,1,0
2670476000,0,0
2620372000,2,0
3550756000,3,0
2890723000,2,0
4070414000,1,0
5460107000,1,0
3470717000,0,0
5260137000,1,0
1779930200,1,0
3060496000,2,0
4710159000,4,0
5410903000,1,0
2702004110,2,0
2640845000,1,0
1729991000,0,0
2660340000,1,0
5361286000,1,0
2090004000,1,0
2830313000,2,0
2620383000,2,0
4703704000,1,0
5361504100,1,1
1900308000,1,0
5730737000,1,0
5361725000,2,0
2050628000,1,0
2630237000,1,0
5411048100,1,0
5390520000,2,0
2280280100,1,0
2310552000,1,0
2620003000,2,0
1780351000,2,0
3141115000,3,0
6869974100,1,2
4350155000,1,0
2090033000,2,0
2610804000,1,0
3240186000,1,0
5609966210,1,0
2850860000,0,0
1530321000,4,0
4320418000,2,0
5140628000,1,0
3080102000,1,0
5970439000,1,0
4920517000,1,0
4670991000,2,0
2280228000,1,0
2712600000,1,0
3261484000,2,0
5140542000,1,0
5770603000,2,0
