wdfi_id,corp_name_clean,address_city,wdfi_group_id,corp_mprop_match
T091517,2589 S DELAWARE LLC,10125 S 52ND ST FRANKLIN,25,FALSE
W077135,WINDLAKE FOURS LLC,12000 W BLUEMOUND RD APT 301 WAUWATOSA,177,TRUE
W077145,WATERTOWN INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
N055091,921 E OTJEN ROWHOMES LLC,10125 S 52ND ST FRANKLIN,25,TRUE
B103092,BLACK ASH INVESTMENTS LLC,2511 N CRAMER ST MILWAUKEE,774,TRUE
S135053,SNSHN BUILDERS LLC,2511 N CRAMER ST MILWAUKEE,774,FALSE
H069475,HANSON PROPERTIES LLC,6472 BLUE HERON POINTE DR WATERFORD,1704,TRUE
L071112,LCM FUNDS 57 OFFICE LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
D069922,DS BROWN INVESTMENTS LLC,5211 W HAMPTON AV MILWAUKEE,1498,TRUE
S135077,76TH PROPERTY LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
M116552,MSA MKE INVESTMENT LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
W077161,WEST BEND INVESTMENT LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
P081662,PEWAUKEE INVESTMENT LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
C113902,CONTI & CONTI LLC,4041 N DOWNER AV SHOREWOOD,1261,TRUE
D069927,DAKSH PROPERTIES LLC,19660 BRADON TRL W BROOKFIELD,566,TRUE
O039164,1423 MARTHA WASHINGTON LLC,2724 E MENLO BL SHOREWOOD,846,FALSE
F066734,5104 WISCONSIN LLC,2724 E MENLO BL SHOREWOOD,846,TRUE
L071124,LCM FUNDS 58 HTC OFFICE LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
H069508,HSC INVESTMENTS LLC,4155 N NEWHALL ST SHOREWOOD,1290,FALSE
P081729,PIERRON LANE PROPERTY LLC,101 E GRAND AV 11 PORT WASHINGTON,18,FALSE
O039209,1505 LINCOLN LLC,1345 N JEFFERSON ST 179 MILWAUKEE,278,FALSE
W077187,WATERTOWN INVESTMENTS LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
M116644,MILLY TALK LLC,5995 N TEUTONIA AV 90101 MILWAUKEE,1624,FALSE
T091721,3056 DELAWARE LLC,2534 S KINNICKINNIC AV 103 MILWAUKEE,783,FALSE
M116652,MLG/PF V BLN OFFICE INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
D070023,DOMINION 11 LLC,2025 N SUMMIT AV 200 MILWAUKEE,591,FALSE
C114039,CHERRY CAPITAL LLC,914 W MONTANA ST A MILWAUKEE,2017,TRUE
P081791,PARK 22 REAL ESTATE INC,2926 S ELLEN ST MILWAUKEE,919,FALSE
R079638,RUBY CONTRACTING LLC,4533 N LARKIN ST SHOREWOOD,1375,FALSE
H069577,HER ESTATE LLC,3207 N RANKIN ST APPLETON,1018,TRUE
V031271,VIENNA COURT LLC,2050 W GOOD HOPE RD GLENDALE,606,FALSE
L071273,LODGES ON ENGLISH STATION ROAD 1 LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
D070075,DIME UP LLC,4812 W LLOYD ST MILWAUKEE,1425,TRUE
B103360,BROOKFIELD INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
M116785,MLG/PF IV CARTER INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M116786,MLG/PF V CARTER INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
B103326,B&C FUTURE INVESTMENTS LLC,5215 N IRONWOOD RD G GLENDALE,1499,TRUE
R079742,REVIVING HOMES LLC,1660 N PROSPECT AV 1910 MILWAUKEE,426,FALSE
M104333,R&D SOLUTIONS LLC,10216 W VERA AV MILWAUKEE,35,TRUE
W077348,WANGARD LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W077349,WANGARD PROPERTY HOLDINGS LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
M116868,MLG/PF BOULDER INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T091942,TURN YOUR HOUSE TO A HOME LLC,6649 N BOURBON ST MILWAUKEE,1723,TRUE
F066912,5622 WILLIAMS LLC,6825 W BROWN DEER RD 242383 MILWAUKEE,1760,TRUE
D070150,DSPM LLC,9611 W FORRESTER CT MEQUON,2066,TRUE
T091979,3176 WILLIAMS LLC,6825 W BROWN DEER RD 242383 MILWAUKEE,1760,TRUE
K057371,KENOSHA INVESTMENT LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
C114258,CLEVELAND LIQUOR LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
S135610,SSI WHEAT LLC,14490 W MEADOWSHIRE DR NEW BERLIN,334,FALSE
S135547,SNOWLAX LLC,1250 LONGWOOD AV ELM GROVE,214,TRUE
J055167,JMJCA JIMENEZ LLC,4620 S HOWELL AV MILWAUKEE,1395,TRUE
C114284,CRAMER 3376 LLC,3056 SHAW CT MADISON,969,TRUE
B103531,BJJB TRUCKING LLC,8322 N 111TH ST MILWAUKEE,1932,FALSE
D070200,DR_ALVAPLANS LLC,4120 S ABBOTT LA NEW BERLIN,1278,FALSE
B103550,BROOM PROPERTIES LLC,3056 SHAW CT MADISON,969,FALSE
P081988,PRESIDIO PROPERTIES LLC,3056 SHAW CT MADISON,969,FALSE
T092076,TRM MANAGEMENT LLC,7207 W WABASH AV MILWAUKEE,1803,TRUE
M116998,MIDDLE COAST REAL ESTATE HOLDINGS LLC,W60N917 SHEBOYGAN RD CEDARBURG,2493,FALSE
O039336,1031 SOUTH 34TH STREET LLC,4020 N 128TH ST BROOKFIELD,1250,TRUE
R079847,REVOLUTION CAPITAL INC,1106 DRESSER AV WAUKESHA,114,FALSE
M117023,MSTD PROPERTY LLC,363 SWITCH GRASS CT HARTLAND,1142,FALSE
M117024,MSTD APARTMENTS LLC,363 SWITCH GRASS CT HARTLAND,1142,TRUE
W077464,WEMB PROPERTY MANAGEMENT LLC,4293 HUBERTUS RD HUBERTUS,1325,TRUE
H069812,HZR INVESTMENTS LLC,PO BOX 75 MEQUON,2341,TRUE
J055228,JPI VENTURES LLC,1026 S 114TH ST WEST ALLIS,40,TRUE
T092181,2401 MAPLE STREET LLC,1345 N JEFFERSON ST 179 MILWAUKEE,278,TRUE
P082060,PLAYTIME DOGGY DAYCARE III LLC,S76W18130 JANESVILLE CT MUSKEGO,2388,FALSE
P082061,PTK INVESTMENTS LLC,205 5TH AV S 600 LA CROSSE,603,FALSE
C114415,CREATIVE DEVELOPMENT PROPERTIES LLC,S76W18130 JANESVILLE CT MUSKEGO,2388,FALSE
S135858,SCHUMACO LLC,9336 CAMBRIDGE LA ELKO NEW MARKET,2040,TRUE
O039386,OLYMPIA FIELDS APARTMENTS LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
G064573,GRIRE ST FRANCIS LLC,1111 W LAYTON AV MILWAUKEE,119,FALSE
F067078,FIELDSTONE ESTATES APARTMENTS LLC,1123 N ASTOR ST MILWAUKEE,129,FALSE
C114484,CECILIAS PROPERTIES RSR LLC,5006 W DAKOTA ST MILWAUKEE,1466,TRUE
G064586,GREENBACK PROPERTIES LLC,PO BOX 70567 MILWAUKEE,2335,TRUE
N055424,NUTRITION FIX LLC,3314 W RIVIERA CT MEQUON,1059,FALSE
A098544,ARIAS & VARGAS LLC,S63W15825 COLLEGE AV MUSKEGO,2372,FALSE
E058870,EASTERN DISTRICT LLC,204 MORAVIAN VALLEY RD G WAUNAKEE,601,FALSE
H069903,HAMILTON CONTRACTORS LLC,342 N WATER ST MILWAUKEE,1087,FALSE
M117205,MLG/PF VILLAGE AT STRATFORD INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
G064606,GRAY HOMES LLC,5995 N TEUTONIA AV 90101 MILWAUKEE,1624,FALSE
G064610,GRANVILLE TOWNHOMES LLC,2342 N 81ST ST WAUWATOSA,717,TRUE
T092372,2044 PALMER LLC,1511 N WATER ST 224 MILWAUKEE,358,TRUE
K057526,KMC VENTURES LLC,1818 ASTER ST PORT WASHINGTON,494,TRUE
W077581,WANGARD OPERATIONS LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W077582,WANGARD DEVELOPMENT LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W077583,WANGARD BUSINESS DEVELOPMENT LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W077584,WANGARD ENTITY MANAGER LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
T092405,2101-2111 W FOREST HOME LLC,1345 N JEFFERSON ST 179 MILWAUKEE,278,FALSE
F067129,FGV INC,5271 N KIMBARK PL WHITEFISH BAY,1520,FALSE
O039436,14 LLC,5354 S 27TH ST MILWAUKEE,1533,TRUE
O039439,OAKWOOD INDUSTRIAL LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
B103885,BRADLEY HOLDING LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
B103886,BRADLEY FUEL LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
M117317,MLG/PF PEACHTREE INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
B103924,BANKS PROPERTIES LLC,11220 W BURLEIGH ST 100 WAUWATOSA,125,FALSE
T092517,302 PROPERTY HOLDINGS LLC,200 N 35TH ST MILWAUKEE,570,FALSE
F067200,4456 WILLIAMS LLC,6825 W BROWN DEER RD 242383 MILWAUKEE,1760,TRUE
V031419,VACK LENOX LLC,280 REGENCY CT 404 BROOKFIELD,869,TRUE
B103993,BIG LAKE LODGE LLC,1938 N 70TH ST WAUWATOSA,557,FALSE
O039489,1512 N JACKSON ST LLC,215 N PINE ST UNIT 3501 CHARLOTTE,640,TRUE
O039504,1013 WRIGHT LLC,PO BOX 11419 MILWAUKEE,2212,TRUE
S136323,SICILY PROPERTIES LLC,2232 N 66TH ST WAUWATOSA,675,TRUE
N055536,9026 NATIONAL LLC,1345 N JEFFERSON ST 179 MILWAUKEE,278,FALSE
I036833,INVIGORATING INVESTMENTS LLC,PO BOX 13646 MILWAUKEE,2224,TRUE
G064744,GREEN CRESCENT INC,17 FOXBORO CR MADISON,438,FALSE
T092668,3118 S HANSON AVE LLC,8647 JACKSON PARK BL WAUWATOSA,1971,TRUE
H070072,HUSKY PROPERTIES LLC,9520 W WOELFEL RD FRANKLIN,2058,TRUE
T092735,2812 MANAGEMENT LLC,1105 ROLLING GREEN DR WAUKESHA,112,FALSE
L071766,LONGEVITY INVESTMENTS GROUP INC,1964 W HAMPTON AV MILWAUKEE,564,FALSE
B104129,BV KK LLC,606 E JUNEAU AV 511385 MILWAUKEE,1647,TRUE
M117589,MLG/PF 3101 PLACE INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M117593,MLG 3101 PLACE GP LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
A098873,ATD RENTALS 68 LLC,15300 W HOWARD AV 510678 NEW BERLIN,372,TRUE
O039558,1017 2ND STREET LLC,3249 S SPRINGFIELD AV MILWAUKEE,1035,FALSE
F067348,530-32 E BURLEIGH LLC,2102 N BOOTH ST MILWAUKEE,619,TRUE
G064805,GRIRE DEARBOURN LLC,1111 W LAYTON AV MILWAUKEE,119,TRUE
L071830,LEON PROPERTIES-LAYTON LLC,1316 SOUTHTOWNE CT SOUTH MILWAUKEE,259,FALSE
B104214,BEAN AND SON 2 LLC,3954 S HOWELL AV MILWAUKEE,1228,TRUE
V031475,VHG HOLDINGS LLC,2622 S 162ND ST NEW BERLIN,816,FALSE
M117667,MILESTONE 500 MILES LLC,3403 N SHERMAN BL MILWAUKEE,1084,FALSE
M117652,MLG 3101 PLACE LP,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M117653,MLG 3101 PLACE INVESTMENT LP,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
C114868,CHROME HOLDINGS LLC,1609 E HAMPSHIRE ST MILWAUKEE,396,TRUE
J055537,JAPJI SERVICES INC,4780 CATHERINE CT BROOKFIELD,1422,FALSE
T092865,3015 N 5TH STN LLC,8102 S 36TH ST FRANKLIN,1903,TRUE
O039614,1920 N WATER ST LLC,W255N9341 TOMAHAWK DR SUSSEX,2465,TRUE
C115048,CHERYL'S PLACE LLC,1977 MAYFIELD RD RICHFIELD,567,FALSE
C115055,CARBON LLC,2044 SUNSET CT WAUWATOSA,602,FALSE
M117737,MLG/LF SG LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M117738,MLG/LF WC LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M117739,MLG/LF RSC LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M117740,MLG/LF PARKLAND LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T092962,3024 W MT VERNON AVENUE LLC,PO BOX 949 MILWAUKEE,2354,TRUE
S136710,SAC23 LLC,6125 W BURLEIGH ST MILWAUKEE,1665,TRUE
M117782,MAUDOOD SON LLC,5165 S BRENNAN DR NEW BERLIN,1493,FALSE
E059154,ELITE SERVICES LLC,3995 MAYER RD FALL CREEK,1234,TRUE
F067451,FREEDOM ENTITIES LLC,935 N 124TH ST ELM GROVE,2041,TRUE
K057780,KLER'S VILLARD PROPERTY HOLDING LLC,200 N 35TH ST MILWAUKEE,570,FALSE
O039657,OLD NORTH MILWAUKEE PETROLEUM CORP,200 N 35TH ST MILWAUKEE,570,FALSE
T093042,2512 N HUMBOLDT LLC,1904 HUNTER CT WAUKESHA,528,FALSE
T093060,2104 S 98TH ST LLC,8102 S 36TH ST FRANKLIN,1903,FALSE
L071950,LY WISCONSIN PROPERTY LLC,1215 ST CLAIR AV SHEBOYGAN,186,TRUE
H070226,HHP2 LLC,PO BOX 3692 LA CROSSE,2293,TRUE
D070743,DAYCARE MANAGEMENT COMPANY LLC,213 N PARK ST PORT WASHINGTON,632,FALSE
S034828,SUNSET APARTMENT COMPANY LLC,1123 N ASTOR ST MILWAUKEE,129,FALSE
S136800,SARMIENTO INVESTMENTS LLC,20645 BOWLING GREEN DR WAUKESHA,607,TRUE
E059180,E&J REAL ESTATE RENTALS LLC,820 S CESAR E CHAVEZ DR MILWAUKEE,1913,TRUE
T093113,3466 DELAWARE AVENUE LLC,3249 S SPRINGFIELD AV MILWAUKEE,1035,FALSE
S136826,SAIFI USA LLC,2312 W CLYBOURN ST MILWAUKEE,699,FALSE
R080433,REVIVAL FOUR ONE FOUR LLC,2855 S 13TH ST MILWAUKEE,893,FALSE
P082602,POULOS PLOVER LLC,20205 W PINECREST LA NEW BERLIN,586,FALSE
L072000,LOVELY HOMES LLC,2756 N VEL R PHILLIPS AV MILWAUKEE,863,TRUE
M117929,MLG/PF MEADOW INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
H070280,HAWK'S NEST APARTMENTS LLC,9945 N VALLEY HILL DR MEQUON,2086,FALSE
B104474,BREW CITY COFFEE LLC,12033 W WILBUR AV GREENFIELD,179,FALSE
T093180,2820 W KILBOURN AVE LLC,3208 MENASHA AV MANITOWOC,1019,TRUE
P082637,PILLER GROUP LLC,1213 W MALLORY AV MILWAUKEE,183,FALSE
F067538,5771 N 41 LLC,2310 W LAGOON CT MEQUON,697,FALSE
S136957,SHERMAN PARK GROCERY LLC,4214 N 19TH ST MILWAUKEE,1302,FALSE
P082652,PURU HEALTH CARE LLC,2840 NORMAN DR BROOKFIELD,889,FALSE
C115299,CHRISCAR INVESTMENTS LLC,P O BOX 100061 MILWAUKEE,2192,TRUE
G064993,GOODBEAR NATIONAL LLC,W8099 CLOVER VALLEY RD WHITEWATER,2498,FALSE
L072068,LCM FUNDS 59 ARTISAN LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
T093265,3765-69 N PORT WASHINGTON LLC,2520 N 10TH ST MILWAUKEE,778,FALSE
F067577,5 POINTS BLEND LLC,2520 N 10TH ST MILWAUKEE,778,FALSE
C115341,CADENCE IN 5 POINTS LLC,2520 N 10TH ST MILWAUKEE,778,FALSE
O039727,OLYMPIA FIELDS APARTMENTS SPONSOR LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
A099283,AG WHITEWATER LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
L072097,LU HIRAM LLC,4321 N NEWHALL ST SHOREWOOD,1336,FALSE
M118085,MLG/PF RUNAWAY BAY INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118086,MLG/PF RUNAWAY BAY CO-INVEST LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118105,MLG/PF INNERBELT INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
E059281,EHA ACQUISITIONS LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T093356,210 WILLIAMSBURG LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
W078007,WSMITH 8812 LLC,9042 BRANDYBROOK TRL BROWN DEER,2010,TRUE
W078008,WSMITH 6323 LLC,9042 BRANDYBROOK TRL BROWN DEER,2010,FALSE
W078009,WARWICK LAND LLC,2741 S 29TH ST MILWAUKEE,852,FALSE
E059285,8303 NORTH LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
F067627,4865 MOHAWK LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
F067640,5062 NBR LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
F067641,5034 NBR LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
F067642,5006 NBR LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
O039762,1625 NEWTON LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,FALSE
F067645,432 DOVER LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,TRUE
T093400,2857 MABBETT LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,TRUE
T093401,3705 ALABAMA LLC,10936 N PORT WASHINGTON RD 229 MEQUON,99,TRUE
A099397,ADVASAF LLC,280 REGENCY CT 404 BROOKFIELD,869,FALSE
R080607,RIVER PARK APARTMENTS LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
F067656,5667 5669 N 42 LLC,2310 W LAGOON CT MEQUON,697,FALSE
L072169,LCM FUNDS 60 CLEARWATER LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
S137182,SOUTH SIXTH LLC,311 E ERIE ST 214 MILWAUKEE,981,TRUE
P082773,PARSIZ PROPERTIES LLC,11317 N SAINT JAMES LA MEQUON,140,TRUE
M118174,MEHR PROPERTIES LLC,11317 N SAINT JAMES LA MEQUON,140,TRUE
A099412,AZAR PROPERTIES LLC,11317 N SAINT JAMES LA MEQUON,140,TRUE
T093451,247 FREEDOM INVESTMENTS LLC,25 GRAND ST 106 NORWALK,764,TRUE
T093459,TPW WHITEWATER LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T093470,2407 MURRAY LLC,4321 N NEWHALL ST SHOREWOOD,1336,TRUE
T093508,314-18 NEWPORT COURT LLC,9385 N FAIRWAY CR BAYSIDE,2046,FALSE
P082809,PATRICK SIMONIS REALTY LLC,2165 N HI MOUNT BL MILWAUKEE,646,FALSE
O039811,1808 ESTES STREET LLC,3249 S SPRINGFIELD AV MILWAUKEE,1035,FALSE
S137293,STRAWBERRY WI LLC,2050 W GOOD HOPE RD GLENDALE,606,FALSE
S070728,STORAGE DEPOT INC,4400 S 13TH ST MILWAUKEE,1349,FALSE
P082834,PRAIRIE AVENUE INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
M118321,MLG/PF BLUFFS AT LAKEWOOD INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118323,MLG BLUFFS AT LAKEWOOD GP LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T093642,2334-2336 W NATIONAL AVE LLC,6650 W STATE ST 107 WAUWATOSA,1724,TRUE
M118337,MLG BLUFFS AT LAKEWOOD LP,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118338,MLG BLUFFS AT LAKEWOOD INVESTMENT LP,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
E059381,827 N 34TH ST LLC,6650 W STATE ST 107 WAUWATOSA,1724,FALSE
O039855,OAKVIEW HOLDINGS LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
M118381,MLG/LF COLONIAL LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118382,MLG/LF HERITAGE LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M118383,MLG/LF SFLP LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
T093681,2859-69 DAKOTA LLC,15300 W HOWARD AV 510678 NEW BERLIN,372,TRUE
F067772,FITTUS WATER HEATER STAND LLC,4749 N 36TH ST A MILWAUKEE,1415,FALSE
O039864,OAKWOOD INDUSTRIAL SPONSOR LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
S113852,SONA LOFTS LLC,330 E KILBOURN AV 600 MILWAUKEE,1048,FALSE
J055939,JASCDY MANAGEMENT LLC,33 NORTH COUNTY ST WAUKEGAN,1046,TRUE
C115738,CUDAHY HOLDINGS LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
B104969,BREW CITY INSTALL LLC,11220 W BURLEIGH ST 100 WAUWATOSA,125,FALSE
N055950,NORTH SHORE LOGISTICS AND BUSINESS ESSENTIALS LLC,N31W5060 LANDMARK DR CEDARBURG,2120,FALSE
V031654,VILLARD METRO LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
G065264,GRANDMA DONNA LLC,10830 W OAKWOOD RD FRANKLIN,91,TRUE
T093814,TPR HOLDINGS LLC,2817 N GRANT BL MILWAUKEE,878,TRUE
T093816,TPR MANAGEMENT LLC,2817 N GRANT BL MILWAUKEE,878,TRUE
M118499,MLG/LF COLONIAL II LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S137602,ST INVESTMENTS 1 LLC,2065 ERIE ST GRAFTON,608,FALSE
L072404,LEAP LEARNING DAYCARE LLC,213 N PARK ST PORT WASHINGTON,632,FALSE
K058088,KTG PROPERTIES LLC,6905 MOUNT PLEASANT DR WEST BEND,1769,FALSE
H070567,HAWK'S NEST MANAGER LLC,9945 N VALLEY HILL DR MEQUON,2086,FALSE
V031664,VLIET HOLDING LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
B105065,BC HANDYMAN LLC,550 LAMBERT DR SLINGER,1560,FALSE
M118572,MLG/PF WILDCREEK INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S137722,SERENDIPITY VENTURES LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
L072453,LITTLE CORPORAL HOLDINGS LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
S137726,SELAH HOMES 2 LLC,S68W18991 DERBY CT MUSKEGO,2377,TRUE
B105119,BRAM HUMBOLDT LLC,4210 N MURRAY AV SHOREWOOD,1298,FALSE
B105121,BRAM BURRELL LLC,4210 N MURRAY AV SHOREWOOD,1298,TRUE
B105122,BRAM 48 LLC,4210 N MURRAY AV SHOREWOOD,1298,FALSE
F067906,5846 N 69 LLC,2300 W LAGOON CT MEQUON,689,TRUE
B105144,BUCKI BROTHERS LLC,9238 S WILD BERRY WA FRANKLIN,2026,TRUE
F067922,4830 N 88TH LLC,2310 W LAGOON CT MEQUON,697,TRUE
K058145,K FAMILY ASSETS LLC,1162 DURANGO DR HARTFORD,161,FALSE
R080968,RES-Q'ED VINTAGE CLOTHING COMPANY LLC,N57W6524 CENTER ST CEDARBURG,2144,FALSE
S137842,SHARON LANE MILWAUKEE LLC,17145 W BLUEMOUND RD 147 BROOKFIELD,449,TRUE
S137844,SRS INDUSTRIAL LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
K058153,KBG INVESTMENTS LLC,4776 W DEAN RD BROWN DEER,1421,TRUE
W078321,WANGARD FAMILY FUND LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
F067950,5935 BELOIT LLC,8796 W CALLAWAY CT FRANKLIN,1980,FALSE
T094071,TPW WILSON PARK LLC,19000 W BLUEMOUND RD BROOKFIELD,525,TRUE
G065379,GID MANAGEMENT LLC,4455 ACRE VIEW CT BROOKFIELD,1360,FALSE
S137899,755 LARRY LLC,12033 W WILBUR AV GREENFIELD,179,FALSE
F067064,4445 HOLDING LLC,1106 DRESSER AV WAUKESHA,114,FALSE
T094110,THE NEW LITTLE CORPORAL LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
C116011,CONCORDE SCOTT LLC,526 WEST NATIONAL AV 200 MILWAUKEE,1517,TRUE
H070711,HEATHER INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
K047632,ZIMMER & RENS LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
M118795,MLG/LF ALFA LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
W078370,WILMONT PASS PROPERTIES LLC,PO BOX 593 MUSKEGO,2326,FALSE
F067419,5837 N 68TH ST LLC,3365 SUNNY VIEW LA BROOKFIELD,1076,FALSE
W078371,WANG INVESTMENTS II LLC,4320 W VILLARD AV MILWAUKEE,1335,TRUE
S137999,SALON RIAH LLC,9500 W THORNCREST DR FRANKLIN,2055,FALSE
G065417,GLENDALE ORAL HEALTHCARE CENTER LLC,5600 W BROWN DEER RD 5 BROWN DEER,1576,FALSE
Y006020,YOLO CREATIVE LLC,1314 S 1ST ST 125 MILWAUKEE,257,FALSE
K058220,KEY LIME PROPERTIES LLC,PO BOX 593 MUSKEGO,2326,FALSE
C116120,COCO VENTURES LLC,15980 CORNELL CT BROOKFIELD,391,TRUE
T094233,2530 S LOGAN LLC,2163 S 57TH ST WEST ALLIS,645,TRUE
M118900,MARINA 528 LLC,N43W28268 SOMERSET CT PEWAUKEE,2132,FALSE
K058235,K B CO 1736 LLC,2333 MISTY LA WAUKESHA,710,FALSE
O040045,OLYMPIA CLINICAL LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
M118928,MEADOWSIDE II LLC,2810 MEADOWSIDE CT BROOKFIELD,877,FALSE
D071331,DURO 2745 PROPERTY LLC,2900 S 166TH ST NEW BERLIN,902,TRUE
L072665,L & M INVESTMENTS LLC,8925 S DELAWARE DR OAK CREEK,1989,TRUE
M118942,MLG/LF VILLAGES LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
A100078,ALI PROPERTY MANAGEMENT LLC,5806 N 37TH ST MILWAUKEE,1605,TRUE
W078474,WSMITH 2625 LLC,9042 BRANDYBROOK TRL BROWN DEER,2010,TRUE
A100109,AMAN INVESTMENTS LLC,4489 W WOODLAND DR FRANKLIN,1368,FALSE
U023644,URBAN ELITE INVESTMENTS LLC,10604 S HOWELL AV OAK CREEK,80,TRUE
A100142,ABEL REAL ESTATE LLC,4020 N WILSON DR SHOREWOOD,1251,TRUE
D071400,DENOYER REAL ESTATE APPRAISALS LLC,2009 N 55TH ST MILWAUKEE,576,FALSE
R081218,RM ASCENT INVESTOR LLC,1840 N FARWELL AV A MILWAUKEE,507,FALSE
K058313,KONICEK PROPERTY HOLDINGS LLC,10125 S 52ND ST FRANKLIN,25,FALSE
F068165,4560 4562 W MILL LLC,2310 W LAGOON CT MEQUON,697,FALSE
