wdfi_address_raw,wdfi_address,standardized
"9205 WEST CENTER STREET, SUITE 211, MILWAUKEE, WI 53222-4548","9205 CENTER ST, STE 211, MILWAUKEE, WI 53222",TRUE
"9205 West Center Street, Suite 211, Milwaukee, WI 53222","9205 CENTER ST, STE 211, MILWAUKEE, WI 53222",TRUE
"9205 West Center Street, Suite 211, Milwaukee, WI 53222-4548","9205 CENTER ST, STE 211, MILWAUKEE, WI 53222",TRUE
"9210 WEST CENTER ST, MILWAUKEE, WI 53222","9210 CENTER ST, MILWAUKEE, WI 53222",TRUE
"9211 W AUER AVE, MILWAUKEE, WI 53222","9211 AUER AVE, MILWAUKEE, WI 53222",TRUE
"924 W OKLAHOMA AVE, MILWAUKEE, WI 53215","924 OKLAHOMA AVE, MILWAUKEE, WI 53215",TRUE
"924 W OKLAHOMA AVE, MILWAUKEE, WI 53215-4744","924 OKLAHOMA AVE, MILWAUKEE, WI 53215",TRUE
"9257 W. ELM CT, UNIT G, FRANKLIN, WI 53132","9257 ELM CT, UNIT G, FRANKLIN, WI 53132",TRUE
"930 E DAYTON ST, APT 1, MADISON, WI 53703","930 DAYTON ST, APT 1, MADISON, WI 53703",TRUE
"9316 W APPLETON AVE, MILWAUKEE, WI 53225-3304","9316 APPLETON AVE, MILWAUKEE, WI 53225",TRUE
"9330 W CAPITOL DR, MILWAUKEE, WI 53222-1535","9330 CAPITOL DR, MILWAUKEE, WI 53222",TRUE
"9336 W MELVINA ST, APT W, MILWAUKEE, WI 53222-2537","9336 MELVINA ST, APT, MILWAUKEE, WI 53222",TRUE
"934 W NASH ST, MILWAUKEE, WI 53206-3345","934 NASH ST, MILWAUKEE, WI 53206",TRUE
"9357 BREAMORE CT, LAUREL, MD 20723-5977","9357 BREAMORE CT, LAUREL, MD 20723",TRUE
"9401 W BELOIT ROAD, SUITE #416, PO BOX 270325, MILWAUKEE, WI 53227-7208","9401 BELOIT RD, STE 416, MILWAUKEE, WI 53227",TRUE
"9401 W. BELOIT ROAD, SUITE 416, PO BOX 270325, MILWAUKEE, WI 53227-7208","9401 BELOIT RD, STE 416, MILWAUKEE, WI 53227",TRUE
"944 S 28TH ST, MILWAUKEE, WI 53215-1610","944 28TH ST, MILWAUKEE, WI 53215",TRUE
"9449 N WAVERLY DR, BAYSIDE, WI 53217-1344","9449 WAVERLY DR, MILWAUKEE, WI 53217",TRUE
"9520 W WOELFEL RD, FRANKLIN, WI 53132","9520 WOELFEL RD, FRANKLIN, WI 53132",TRUE
"9520 W WOELFEL RD, FRANKLIN, WI 53132-1902","9520 WOELFEL RD, FRANKLIN, WI 53132",TRUE
"9561 N 67TH ST, BROWN DEER, WI 53223","9561 67TH ST, MILWAUKEE, WI 53223",TRUE
"9561 N 67TH ST, BROWN DEER, WI 53223-1269","9561 67TH ST, MILWAUKEE, WI 53223",TRUE
"9630 W RIO ST, MILWAUKEE, WI 53225","9630 RIO ST, MILWAUKEE, WI 53225",TRUE
"9644 N RIVER RD, MEQUON, WI 53092-5330","9644 RIVER RD, MEQUON, WI 53092",TRUE
"970 FRONTAGE RD, PESHTIGO, WI 54157-1702","970 FRONTAGE RD, PESHTIGO, WI 54157",TRUE
"9712 W ROCHELLE AVE, MILWAUKEE, WI 53224","9712 ROCHELLE AVE, MILWAUKEE, WI 53224",TRUE
"980 SYLVAN AVENUE, THIRD FLOOR, ENGLEWOOD CLIFFS, NJ 07632","980 SYLVAN AVE, ENGLEWOOD CLIFFS, NJ 07632",TRUE
"9800 W BLUEMOUND RD, STE 200, WAUWATOSA, WI 53226","9800 BLUEMOUND RD, STE 200, MILWAUKEE, WI 53226",TRUE
"9800 W BLUEMOUND RD, WAUWATOSA, WI 53226","9800 BLUEMOUND RD, MILWAUKEE, WI 53226",TRUE
"9800 W. BLUEMOUND RD, SUITE 200, WAUWATOSA, WI 53226","9800 BLUEMOUND RD, STE 200, MILWAUKEE, WI 53226",TRUE
"9815 W WOELFEL RD, FRANKLIN, WI 53132-1945","9815 WOELFEL RD, FRANKLIN, WI 53132",TRUE
"9838 S CHICAGO RD, OAK CREEK, WI 53154-5408","9838 CHICAGO RD, OAK CREEK, WI 53154",TRUE
"9900, S NICHOLSON RD, OAK CREEK, WI 53154","9900 NICHOLSON RD, OAK CREEK, WI 53154",TRUE
"9901 W OKLAHOMA AVE, MILWAUKEE, WI 53227-4228","9901 OKLAHOMA AVE, MILWAUKEE, WI 53227",TRUE
"9912 COOPER RD, PLEASANT PRAIRIE, WI 53158","9912 COOPER RD, PLEASANT PRAIRIE, WI 53158",TRUE
"9932 TROUT CREEK RD, AMHERST JUNCTION, WI 54407-9087","9932 TROUT CREEK RD, AMHERST JUNCTION, WI 54407",TRUE
"9950 RESEARCH DR., IRVINE, CA 92618","9950 RESEARCH DR, IRVINE, CA 92618",TRUE
"AMUNDSEN DAVIS LLC, 111 EAST KILBOURN AVENUE, SUITE 1400, MILWAUKEE, WI 53202","111 KILBOURN AVE, STE 1400, MILWAUKEE, WI 53202",TRUE
"AMUNDSEN DAVIS, LLC, 111 E KILBOURN AVE, SUITE 1400, MILWAUKEE, WI 53202","111 KILBOURN AVE, STE 1400, MILWAUKEE, WI 53202",TRUE
"AMUNDSEN DAVIS, LLC, 300 N CORPORATE DRIVE, STE 150, BROOKFIELD, WI 53045","300 CORPORATE DR, STE 150, BROOKFIELD, WI 53045",TRUE
"AMUNDSEN DAVIS, LLC, 300 N. CORPORATE DRIVE, SUITE 150, BROOKFIELD, WI 53045","300 CORPORATE DR, STE 150, BROOKFIELD, WI 53045",TRUE
"ARCHDIOCESE OF MILWAUKEE, P.O. BOX 070912, MILWAUKEE, WI 53207","ARCHDIOCESE OF MILWAUKEE, PO BOX 070912, MILWAUKEE, WI 53207",FALSE
"ATTN: JOSEPH E. TIERNEY IV, ESQ., 111 E. KILBOURN AVE., SUITE 1400, MILWAUKEE, WI 53202","111 KILBOURN AVE, STE 1400, MILWAUKEE, WI 53202",TRUE
"ATTN: MICHAEL T. VAN SOMEREN, ESQ., 111 E. KILBOURN AVE., SUITE 1400, MILWAUKEE, WI 53202","111 KILBOURN AVE, STE 1400, MILWAUKEE, WI 53202",TRUE
"ATTN: S. CALEB VARNELL, 308 W MILLBROOK RD, SUITE D # 100, RALEIGH, NC 27609","308 MILLBROOK RD, STE D, RALEIGH, NC 27609",TRUE
"BAHR & KADLEC, LTD., 340 BRIDGE STREET, BURLINGTON, WI 53105","BAHR & KADLEC, LTD., 340 BRIDGE STREET, BURLINGTON, WI 53105",FALSE
"C/O DEWITT LLP, 13845 BISHOP'S DRIVE, SUITE 300, BROOKFIELD, WI 53005","13845 BISHOPS DR, STE 300, BROOKFIELD, WI 53005",TRUE
"C/O HUSCH BLACKWELL LLP, 511 N. BROADWAY, SUITE 1100, MILWAUKEE, WI 53202","511 BROADWAY, STE 1100, MILWAUKEE, WI 53202",TRUE
"C/O MARTIN LUTHER KING ECONOMIC DEVELOPMENT CORPORATION, 2745 NORTH MARTIN LUTHER KING DRIVE, MILWAUKEE, WI 53212","C/O MARTIN LUTHER KING ECONOMIC DEVELOPMENT CORPORATION, 2745 NORTH MARTIN LUTHER KING DRIVE, MILWAUKEE, WI 53212",FALSE
"C/O PIEPER PROPERTIES, INC., 234 W. FLORIDA STREET, MILWAUKEE, WI 53204","234 FLORIDA ST, MILWAUKEE, WI 53204",TRUE
"C/O TOWNE REALTY, INC. - LEGAL DEPT., 710 N PLANKINTON AVE STE 1200, MILWAUKEE, WI 53203","710 PLANKINTON AVE, STE 1200, MILWAUKEE, WI 53203",TRUE
"C/O WATERCREST INVESTMENTS, 924 E JUNEAU, MILWAUKEE, WI 53202","C/O WATERCREST INVESTMENTS, 924 E JUNEAU, MILWAUKEE, WI 53202",FALSE
"C/O WINDERMERE PROPERTIES, INC, 219 N. MILWAUKEE ST./STE 600, MILWAUKEE, WI 53202","219 MILWAUKEE ST, STE 600, MILWAUKEE, WI 53202",TRUE
"C/O WINDERMERE PROPERTIES, INC., 219 N. MILWAUKEE ST./STE 600, MILWAUKEE, WI 53202","219 MILWAUKEE ST, STE 600, MILWAUKEE, WI 53202",TRUE
"CRAMER, MULTHAUF & HAMMES, LLP, 1601 EAST RACINE AVENUE, #200, WAUKESHA, WI 53186","1601 RACINE AVE, STE 200, WAUKESHA, WI 53186",TRUE
"DEWITT LLP, 2 E. MIFFLIN STREET, SUITE 600, MADISON, WI 53703","2 MIFFLIN ST, STE 600, MADISON, WI 53703",TRUE
"E1430 KRINES RD, LUXEMBURG, WI 54217-7731","E1430 KRINES RD, LUXEMBURG, WI 54217",TRUE
"E8950 STATE HIGHWAY 56, APT A, VIROQUA, WI 54665-7177","E8950 STATE HIGHWAY 56, APT A, VIROQUA, WI 54665",FALSE
"E8950 STATE HIGHWAY 56, VIROQUA, WI 54665","E8950 STATE HIGHWAY 56, VIROQUA, WI 54665",FALSE
"EGERT LAW, S.C., 835 GENEVA PARKWAY NORTH, SUITE 1, LAKE GENEVA, WI 53147","835 GENEVA PKWY, STE 1, LAKE GENEVA, WI 53147",TRUE
"ELSA'S ON THE PARK, 833 N JEFFERSON ST, MILWAUKEE, WI 53202","833 JEFFERSON ST, MILWAUKEE, WI 53202",TRUE
"EMMANUEL ZAMIR 2, APT 15, PETAH TIKVA, ISRAEL 49710","EMMANUEL ZAMIR 2, APT 15, PETAH TIKVA, ISRAEL 49710",FALSE
"HANSON & PAYNE, LLC, 740 N JAMES LOVELL ST, MILWAUKEE, WI 53233","740 JAMES LOVELL ST, MILWAUKEE, WI 53233",TRUE
"HOUSING AUTHORITY MILWAUKEE, 809 N BROADWAY, 3RD FLR, MILWAUKEE, WI 53202-3617","809 BROADWAY, FL 3, MILWAUKEE, WI 53202",TRUE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N BROADWAY 3RD FL, MILWAUKEE, WI 53202-3617","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N BROADWAY 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N BROADWAY, 3RD FLR, MILWAUKEE, WI 53202-3617","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N BROADWAY, 3RD FLR, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N. BROADWAY 3RD FL, MILWAUKEE, WI 53202-3617","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N. BROADWAY 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N. BROADWAY, 3RD FL, MILWAUKEE, WI 53202","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 N. BROADWAY, 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY - 3RD FL, MILWAUKEE, WI 53202","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY - 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY - 3RD FL, MILWAUKEE, WI 53202-3617","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY - 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY 3RD FL, MILWAUKEE, WI 53202","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY 3RD FL, MILWAUKEE, WI 53202",FALSE
"HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY, 3RD FL, MILWAUKEE, WI 53202-3617","HOUSING AUTHORITY OF THE CITY OF MILWAUKEE, 809 NORTH BROADWAY, 3RD FL, MILWAUKEE, WI 53202",FALSE
"JELACIC FUNERAL HOME, INC., 5639 WEST HAMPTON AVENUE, MILWAUKEE, WI 53218","5639 HAMPTON AVE, MILWAUKEE, WI 53218",TRUE
"JIM-BERN COMPANY, 1336 W TOWNE SQUARE ROAD, MEQUON, WI 53092","1336 TOWNE SQUARE RD, MEQUON, WI 53092",TRUE
"JIM-BERN COMPANY, 1336 W TOWNE SQUARE ROAD, MILWAUKEE, WI 53211","JIM-BERN COMPANY, 1336 W TOWNE SQUARE ROAD, MILWAUKEE, WI 53211",FALSE
"Korchak 3, Holon, Israel 5880615","KORCHAK 3, HOLON, ISRAEL 58806",FALSE
"MEIZNER 14, PETAH TIKVA, ISRAEL 12345","MEIZNER 14, PETAH TIKVA, ISRAEL 12345",FALSE
"MICHAEL BEST & FRIEDRICH LLP, 790 N. WATER ST., STE. 2500, MILWAUKEE, WI 53202-0018","790 WATER ST, STE 2500, MILWAUKEE, WI 53202",TRUE
"MICHAEL BEST & FRIEDRICH LLP, 790 N. WATER ST., STE. 2500, MILWAUKEE, WI 53202-3509","790 WATER ST, STE 2500, MILWAUKEE, WI 53202",TRUE
"MILWAUKEE KOLLEL, INC., 5007 W KEEFE AVE, MILWAUKEE, WI 53216","5007 KEEFE AVE, MILWAUKEE, WI 53216",TRUE
"N 798 SWAMP ANGEL RD, WALWORTH, WI 53184","N798 SWAMP ANGEL RD, WALWORTH, WI 53184",TRUE
"N100W14683 SUNBURST TRL, GERMANTOWN, WI 53022","N100W14683 SUNBURST TRL, GERMANTOWN, WI 53022",TRUE
"N100W14683 SUNBURST TRL, GERMANTOWN, WI 53022-5397","N100W14683 SUNBURST TRL, GERMANTOWN, WI 53022",TRUE
"N101W14351 SUNBERRY RD, GERMANTOWN, WI 53022-5386","N101W14351 SUNBERRY RD, GERMANTOWN, WI 53022",TRUE
"N1045 COUNTY ROAD KW, CEDAR GROVE, WI 53013","N1045 COUNTY RD KW, CEDAR GROVE, WI 53013",TRUE
"N1045 COUNTY ROAD KW, CEDAR GROVE, WI 53013-1240","N1045 COUNTY RD KW, CEDAR GROVE, WI 53013",TRUE
"N112W16298 MEQUON RD, # 165, GERMANTOWN, WI 53022-3306","N112W16298 MEQUON RD, APT 165, GERMANTOWN, WI 53022",TRUE
"N112W16298 MEQUON RD. #165, GERMANTOWN, WI 53022","N112W16298 MEQUON RD, APT 165, GERMANTOWN, WI 53022",TRUE
"N112W16298 MEQUON RD. #165, GERMANTOWN, WI 53022, GERMANTOWN, WI 53022","N112W16298 MEQUON RD, APT 165, GERMANTOWN, WI 53022",TRUE
"N112W16298 MEQUON RD., #165, GERMANTOWN, WI 53022","N112W16298 MEQUON RD, APT 165, GERMANTOWN, WI 53022",TRUE
"N14W27583 SILVERNAIL RD, PEWAUKEE, WI 53072-5317","14 SILVERNAIL RD, PEWAUKEE, WI 53072",TRUE
"N168W20379 MAIN ST # 1013, JACKSON, WI 53037","N168W20379 MAIN ST, # 1013, JACKSON, WI 53037",TRUE
"N168W20379 MAIN ST, PMB 274, JACKSON, WI 53037","N168W20379 MAIN ST, LOT 274, JACKSON, WI 53037",TRUE
"N168W20379 MAIN ST, UNIT 130, JACKSON, WI 53037-9370","N168W20379 MAIN ST, LOT 130, JACKSON, WI 53037",TRUE
"N17W24222 RIVERWOOD DRIVE, SUITE 250, WAUKESHA, WI 53188","17 RIVERWOOD DR, STE 250, WAUKESHA, WI 53188",TRUE
"N1901 COUNTY ROAD GW, CEDAR GROVE, WI 53013","N1901 COUNTY RD GW, CEDAR GROVE, WI 53013",TRUE
"N1901 COUNTY ROAD GW, CEDAR GROVE, WI 53013-1127","N1901 COUNTY RD GW, CEDAR GROVE, WI 53013",TRUE
"N1944 RIVER OAKS RD, REESEVILLE, WI 53579","N1944 RIVER OAKS RD, REESEVILLE, WI 53579",TRUE
"N1944 RIVER OAKS RD, REESEVILLE, WI 53579-9788","N1944 RIVER OAKS RD, REESEVILLE, WI 53579",TRUE
"N20 W29538 GLEN COVE RD, PEWAUKEE, WI 53072","N20 W29538 GLEN COVE RD, PEWAUKEE, WI 53072",FALSE
"N20W29538 GLEN COVE RD, PEWAUKEE, WI 53072","N20W29538 GLEN COVE RD, PEWAUKEE, WI 53072",FALSE
"N2595 RICHLAND RD, MONROE, WI 53566","N2595 RICHLAND RD, MONROE, WI 53566",TRUE
"N27W22477 BURNINGWOOD LANE, WAUKESHA, WI 53186","27 BURNINGWOOD LN, WAUKESHA, WI 53186",TRUE
"N27W22477 BURNINGWOOD LN, WAUKESHA, WI 53186","27 BURNINGWOOD LN, WAUKESHA, WI 53186",TRUE
"N3386 LITTLE CHICAGO LN, WEYAUWEGA, WI 54983","N3386 LITTLE CHICAGO LN, WEYAUWEGA, WI 54983",TRUE
"N3391 WOOD LAWN RD, KENNAN, WI 54537-9475","N3391 WOODLAWN RD, KENNAN, WI 54537",TRUE
"N34W23199 CIRCLE RIDGE RD, PEWAUKEE, WI 53072-6259","N34W23199 CIRCLE RIDGE RD, PEWAUKEE, WI 53072",FALSE
"N37W5677 HAMILTON RD, CEDARBURG, WI 53012","N37W5677 HAMILTON RD, CEDARBURG, WI 53012",FALSE
"N3980 VISTA RD, SULLIVAN, WI 53178-9631","N3980 VISTA RD, SULLIVAN, WI 53178",TRUE
"N4147 DAM RD, DELAVAN, WI 53115-2979","4147 DAM RD, DELAVAN, WI 53115",TRUE
"N41W27360 ROGER RD, PEWAUKEE, WI 53072-2239","41 ROGER RD, PEWAUKEE, WI 53072",TRUE
"N4924 BUCKSKIN RD, MONROE, WI 53566","N4924 BUCKSKIN RD, MONROE, WI 53566",TRUE
"N4W22540 BLUEMOUND RD, WAUKESHA, WI 53186","4 BLUEMOUND RD, WAUKESHA, WI 53186",TRUE
"N53 W34338 ROAD Q, OKAUCHEE, WI 53069","N53 W34338 ROAD Q, OKAUCHEE, WI 53069",FALSE
"N53W17958 RIDGELINE TRL, MENOMONEE FALLS, WI 53051-7875","N53W17958 RIDGELINE TRL, MENOMONEE FALLS, WI 53051",FALSE
"N53W34338 ROAD Q, OKAUCHEE, WI 53069-9761","N53W34338 ROAD Q, OKAUCHEE, WI 53069",FALSE
"N54W20922 CARTERS CROSSING CIRCLE, MENOMONEE FALLS, WI 53051","N54W20922 CARTERS CROSSING CIRCLE, MENOMONEE FALLS, WI 53051",FALSE
"N54W6043 PORTLAND RD, CEDARBURG, WI 53012","N54W6043 PORTLAND RD, CEDARBURG, WI 53012",FALSE
"N57W24723 NIGHTHAWK COURT, SUSSEX, WI 53089","57 NIGHTHAWK CT, SUSSEX, WI 53089",TRUE
"N57W24723 Nighthawk Court, Milwaukee, WI 53089","57 NIGHTHAWK CT, SUSSEX, WI 53089",TRUE
"N5821 GILMAN RD, SCANDINAVIA, WI 54977-9779","N5821 GILMAN RD, SCANDINAVIA, WI 54977",TRUE
"N62W28890 KETTLES CT, HARTLAND, WI 53029-9449","62 KETTLES CT, HARTLAND, WI 53029",TRUE
"N6585 LEICHT RD, BLACK RIVER FALLS, WI 54615-5412","N6585 LEICHT RD, BLACK RIVER FALLS, WI 54615",TRUE
"N66W15803 WINNEBAGO TRL, MENOMONEE FALLS, WI 53051-5043","N66W15803 WINNEBAGO TRL, MENOMONEE FALLS, WI 53051",FALSE
"N67W13173 DAYLILY DR, MENOMONEE FALLS, WI 53051-0504","67 DAYLILY DR, MENOMONEE FALLS, WI 53051",TRUE
"N69W6171 BRIDGE RD, CEDARBURG, WI 53012-2056","N69W6171 BRIDGE RD, CEDARBURG, WI 53012",FALSE
"N7105 PIERCE RD, MAYVILLE, WI 53050","N7105 PIERCE RD, MAYVILLE, WI 53050",TRUE
"N7105 PIERCE RD, MAYVILLE, WI 53050-2651","N7105 PIERCE RD, MAYVILLE, WI 53050",TRUE
"N72W12922 GOOD HOPE RD, MENOMONEE FALLS, WI 53051-4441","N72W12922 GOOD HOPE RD, MENOMONEE FALLS, WI 53051",FALSE
"N7369 ROUND LAKE RD, BRILLION, WI 54110","N7369 ROUND LAKE RD, BRILLION, WI 54110",TRUE
"N75W22531 CHESTNUT HILL RD, SUSSEX, WI 53089-2299","75 CHESTNUT HILL RD, SUSSEX, WI 53089",TRUE
"N75W27761 SUMMERSTONE RD, HARTLAND, WI 53029-9472","75 SUMMERSTONE RD, HARTLAND, WI 53029",TRUE
"N7784 STATE ROAD 67, MAYVILLE, WI 53050-2404","7784 STATE RD 67, MAYVILLE, WI 53050",TRUE
"N79W15560 DEERFIELD TRL, MENOMONEE FALLS, WI 53051-7306","79 DEERFIELD TRL, MENOMONEE FALLS, WI 53051",TRUE
"N7W27573 WOODRIDGE LN, WAUKESHA, WI 53188-1222","7 WOODRIDGE LN, WAUKESHA, WI 53188",TRUE
"N8426 COUNTY RD S, ALGOMA, WI 54201","N8426 COUNTY RD, ALGOMA, WI 54201",TRUE
"N85 W16110 APPLETON AVE., UNIT 1124, MENOMONEE FALLS, WI 53052","85 APPLETON AVE, UNIT 1124, MENOMONEE FALLS, WI 53051",TRUE
"N85W16110 APPLETON AVE, PO BOX 991, Menomonee Falls, WI 53052","85 APPLETON AVE 991, MENOMONEE FALLS, WI 53051",TRUE
"N91W27946 N RED FOX RUN, HARTLAND, WI 53029","N91W27946 N RED FOX RUN, HARTLAND, WI 53029",FALSE
"N91W27946 N RED FOX RUN, HARTLAND, WI 53029-1121","N91W27946 N RED FOX RUN, HARTLAND, WI 53029",FALSE
"N93W15408 HILLSIDE LN, MENOMONEE FALLS, WI 53051","93 HILLSIDE LN, MENOMONEE FALLS, WI 53051",TRUE
"N93W15408 HILLSIDE LN, MENOMONEE FALLS, WI 53051-1529","93 HILLSIDE LN, MENOMONEE FALLS, WI 53051",TRUE
"N95W16975 FALLS PARKWAY STE 3, MENOMONEE FALLS, WI 53051","N95W16975 FALLS PARKWAY STE 3, MENOMONEE FALLS, WI 53051",FALSE
"N95W24511 COUNTY ROAD Q, COLGATE, WI 53017-9213","N95W24511 COUNTY ROAD Q, COLGATE, WI 53017",FALSE
"N9W29432 THAMES RD, WAUKESHA, WI 53188-9472","N9W29432 THAMES RD, WAUKESHA, WI 53188",FALSE
"NATAN ALTERMAN 8, APT 34, REHOVOT, ISRAEL 76562","NATAN ALTERMAN 8, APT 34, REHOVOT, ISRAEL 76562",FALSE
"NO ADDRESS, NO CITY, WI 00000","NO ADDRESS, NO CITY, WI 00000",FALSE
"O'NEIL, CANNON, HOLLMAN, DEJONG & LAING S.C., 111 EAST WISCONSIN AVENUE, SUITE 1400, MILWAUKEE, WI 53202","111 WISCONSIN AVE, STE 1400, MILWAUKEE, WI 53202",TRUE
"ONE WEATHER SHIELD PLAZA, PO BOX 309, MEDFORD, WI 54451","ONE WEATHER SHIELD PLAZA, PO BOX 309, MEDFORD, WI 54451",FALSE
"P O BOX 100061, MILWAUKEE, WI 53210","PO BOX 100061, MILWAUKEE, WI 53210",FALSE
"P O BOX 101025, MILWAUKEE, WI 53210","PO BOX 101025, MILWAUKEE, WI 53210",FALSE
"P O BOX 11215, SHOREWOOD, WI 53211","PO BOX 11215, SHOREWOOD, WI 53211",FALSE
"P O BOX 12164, MILWAUKEE, WI 53212","PO BOX 12164, MILWAUKEE, WI 53212",FALSE
"P O BOX 16569, MILWAUKEE, WI 53216","PO BOX 16569, MILWAUKEE, WI 53216",FALSE
"P O BOX 170870, MILWAUKEE, WI 53217","PO BOX 170870, MILWAUKEE, WI 53217",FALSE
"P O BOX 18627, MILWAUKEE, WI 53218","PO BOX 18627, MILWAUKEE, WI 53218",FALSE
"P O BOX 242165, MILWAUKEE, WI 53224","PO BOX 242165, MILWAUKEE, WI 53224",FALSE
"P O BOX 342444, MILWAUKEE, WI 53234","PO BOX 342444, MILWAUKEE, WI 53234",FALSE
"P O BOX 511714, MILWAUKEE, WI 53203","PO BOX 511714, MILWAUKEE, WI 53203",FALSE
"P O BOX 511759, MILWAUKEE, WI 53203","PO BOX 511759, MILWAUKEE, WI 53203",FALSE
"P O BOX 90283, 5990 N TEUTONIA AVE, MILWAUKEE, WI 53209","5990 TEUTONIA AVE, MILWAUKEE, WI 53209",TRUE
"P O BOX 991, MENOMONEE FALLS, WI 53052","PO BOX 991, MENOMONEE FALLS, WI 53052",FALSE
"P O Box 511714, Milwaukee, WI 53203","PO BOX 511714, MILWAUKEE, WI 53203",FALSE
"P. O. BOX 170356, MILWAUKEE, WI 53217","PO BOX 170356, MILWAUKEE, WI 53217",FALSE
"P. O. BOX 240955, MILWAUKEE, WI 53224-9024","PO BOX 240955, MILWAUKEE, WI 53224",FALSE
"P. O. BOX 511714, MILWAUKEE, WI 53203","PO BOX 511714, MILWAUKEE, WI 53203",FALSE
"P. O. BOX 511759, MILWAUKEE, WI 53203","PO BOX 511759, MILWAUKEE, WI 53203",FALSE
"P. O. BOX 66, ALGOMA, WI 54201","PO BOX 66, ALGOMA, WI 54201",FALSE
"P. O. Box 511714, Milwaukee, WI 53203","PO BOX 511714, MILWAUKEE, WI 53203",FALSE
"P.0 BOX 75, MEQUON, WI 53092-0075","P.0 BOX 75, MEQUON, WI 53092",FALSE
"P.O BOX 127, LEVITTOWN, NY 11756","PO BOX 127, LEVITTOWN, NY 11756",FALSE
"P.O BOX 170870, MILWAUKEE, WI 53217","PO BOX 170870, MILWAUKEE, WI 53217",FALSE
"P.O BOX 26233, C/O RURAL DAVOS, LLC, MILWAUKEE, WI 53226","PO BOX 26233, C/O RURAL DAVOS, LLC, MILWAUKEE, WI 53226",FALSE
"P.O BOX 26233, C/O SUBURBAN DAVOS, LLC, MILWAUKEE, WI 53226","PO BOX 26233, C/O SUBURBAN DAVOS, LLC, MILWAUKEE, WI 53226",FALSE
"P.O BOX 26233, MILWAUKEE, WI 53226","PO BOX 26233, MILWAUKEE, WI 53226",FALSE
"P.O BOX 356, ELM GROVE, WI 53122","PO BOX 356, ELM GROVE, WI 53122",FALSE
"P.O BOX 510241, MILWAUKEE, WI 53203","PO BOX 510241, MILWAUKEE, WI 53203",FALSE
"P.O BOX 531, ELM GROVE, WI 53122","PO BOX 531, ELM GROVE, WI 53122",FALSE
"P.O BOX 75, MEQUON, WI 53092","PO BOX 75, MEQUON, WI 53092",FALSE
"P.O BOX 75, MEQUON, WI 53092-0075","PO BOX 75, MEQUON, WI 53092",FALSE
"P.O. 892, MILWAUKEE, WI 53201","PO 892, MILWAUKEE, WI 53201",FALSE
"P.O. BOX # 892, MILWAUKEE, WI 53201","PO BOX # 892, MILWAUKEE, WI 53201",FALSE
"P.O. BOX 100336, MILWAUKEE, WI 53210","PO BOX 100336, MILWAUKEE, WI 53210",FALSE
"P.O. BOX 1085, BROOKFIELD, WI 53008-1085","PO BOX 1085, BROOKFIELD, WI 53008",FALSE
"P.O. BOX 11185, SHOREWOOD, WI 53211","PO BOX 11185, SHOREWOOD, WI 53211",FALSE
"P.O. BOX 11823, SHOREWOOD, WI 53211","PO BOX 11823, SHOREWOOD, WI 53211",FALSE
"P.O. BOX 12164, MILWAUKEE, WI 53212","PO BOX 12164, MILWAUKEE, WI 53212",FALSE
"P.O. BOX 13461, MILWAUKEE, WI 53213","PO BOX 13461, MILWAUKEE, WI 53213",FALSE
"P.O. BOX 13507, MILWAUKEE, WI 53213","PO BOX 13507, MILWAUKEE, WI 53213",FALSE
"P.O. BOX 13531, WAUWATOSA, WI 53213-0531","PO BOX 13531, WAUWATOSA, WI 53213",FALSE
"P.O. BOX 1652, MILWAUKEE, WI 53201","PO BOX 1652, MILWAUKEE, WI 53201",FALSE
"P.O. BOX 16723, MILWAUKEE, WI 53216","PO BOX 16723, MILWAUKEE, WI 53216",FALSE
"P.O. BOX 170053, MILWAUKEE, WI 53217-8000","PO BOX 170053, MILWAUKEE, WI 53217",FALSE
"P.O. BOX 170221, MILWAUKEE, WI 53217","PO BOX 170221, MILWAUKEE, WI 53217",FALSE
